timestamp,BCH/USDT_2024_5m,BTC/USDT_2024_5m
2024-03-14 04:20:00,440.3,73384.03
2024-03-14 04:25:00,440.1,73318.52
2024-03-14 04:30:00,439.1,73113.84
2024-03-14 04:35:00,438.3,73041.1
2024-03-14 04:40:00,437.1,72935.84
2024-03-14 04:45:00,436.7,72864.25
2024-03-14 04:50:00,435.6,72853.6
2024-03-14 04:55:00,435.8,72961.08
2024-03-14 05:00:00,437.1,73018.91
2024-03-14 05:05:00,437.0,72900.67
2024-03-14 05:10:00,435.5,72763.98
2024-03-14 05:15:00,436.7,72840.08
2024-03-14 05:20:00,437.8,72985.19
2024-03-14 05:25:00,437.6,72942.19
2024-03-14 05:30:00,438.7,73017.24
2024-03-14 05:35:00,438.7,73016.74
2024-03-14 05:40:00,439.2,73012.75
2024-03-14 05:45:00,439.8,73113.36
2024-03-14 05:50:00,440.2,73110.3
2024-03-14 05:55:00,439.6,73143.98
2024-03-14 06:00:00,440.8,73144.32
2024-03-14 06:05:00,441.1,73356.41
2024-03-14 06:10:00,440.4,73376.02
2024-03-14 06:15:00,440.7,73420.0
2024-03-14 06:20:00,441.4,73500.01
2024-03-14 06:25:00,440.6,73573.14
2024-03-14 06:30:00,439.3,73334.79
2024-03-14 06:35:00,440.2,73449.57
2024-03-14 06:40:00,439.5,73512.6
2024-03-14 06:45:00,438.4,73480.01
2024-03-14 06:50:00,438.9,73500.0
2024-03-14 06:55:00,439.5,73577.35
2024-03-14 07:00:00,438.8,73628.42
2024-03-14 07:05:00,440.3,73622.71
2024-03-14 07:10:00,440.1,73448.97
2024-03-14 07:15:00,439.1,73323.84
2024-03-14 07:20:00,439.0,73405.34
2024-03-14 07:25:00,437.5,73295.94
2024-03-14 07:30:00,438.2,73229.99
2024-03-14 07:35:00,439.0,73259.39
2024-03-14 07:40:00,439.0,73340.02
2024-03-14 07:45:00,439.7,73303.43
2024-03-14 07:50:00,438.8,73174.9
2024-03-14 07:55:00,438.8,73224.0
2024-03-14 08:00:00,438.8,73381.1
2024-03-14 08:05:00,441.0,73321.11
2024-03-14 08:10:00,442.5,73310.1
2024-03-14 08:15:00,455.3,73409.6
2024-03-14 08:20:00,463.9,73472.25
2024-03-14 08:25:00,458.1,73518.32
2024-03-14 08:30:00,457.3,73407.28
2024-03-14 08:35:00,457.0,73382.05
2024-03-14 08:40:00,455.6,73379.99
2024-03-14 08:45:00,453.8,73418.86
2024-03-14 08:50:00,453.5,73373.45
2024-03-14 08:55:00,456.0,73321.11
2024-03-14 09:00:00,457.5,73330.02
2024-03-14 09:05:00,464.4,73418.65
2024-03-14 09:10:00,462.9,73456.89
2024-03-14 09:15:00,464.1,73397.96
2024-03-14 09:20:00,460.3,73389.99
2024-03-14 09:25:00,466.0,73430.45
2024-03-14 09:30:00,469.7,73384.9
2024-03-14 09:35:00,468.7,73265.48
2024-03-14 09:40:00,463.2,73293.26
2024-03-14 09:45:00,468.7,73214.18
2024-03-14 09:50:00,469.5,73254.6
2024-03-14 09:55:00,468.8,73329.12
2024-03-14 10:00:00,467.1,73244.79
2024-03-14 10:05:00,463.1,73235.96
2024-03-14 10:10:00,460.8,73109.05
2024-03-14 10:15:00,461.7,73165.82
2024-03-14 10:20:00,459.6,73150.0
2024-03-14 10:25:00,458.5,73239.99
2024-03-14 10:30:00,459.0,73259.99
2024-03-14 10:35:00,457.2,73120.01
2024-03-14 10:40:00,457.4,73081.11
2024-03-14 10:45:00,453.8,72980.82
2024-03-14 10:50:00,450.9,72954.04
2024-03-14 10:55:00,451.3,72983.59
2024-03-14 11:00:00,451.0,72941.11
2024-03-14 11:05:00,445.9,72821.1
2024-03-14 11:10:00,443.6,72710.01
2024-03-14 11:15:00,446.8,72881.1
2024-03-14 11:20:00,444.2,72841.11
2024-03-14 11:25:00,444.3,72887.99
2024-03-14 11:30:00,444.4,72747.04
2024-03-14 11:35:00,444.9,72701.82
2024-03-14 11:40:00,445.1,72770.56
2024-03-14 11:45:00,445.3,72804.0
2024-03-14 11:50:00,444.9,72856.0
2024-03-14 11:55:00,445.1,72884.0
2024-03-14 12:00:00,446.9,72986.01
2024-03-14 12:05:00,449.4,73021.1
2024-03-14 12:10:00,447.9,72931.05
2024-03-14 12:15:00,443.8,72724.1
2024-03-14 12:20:00,442.9,72596.16
2024-03-14 12:25:00,444.5,72761.33
2024-03-14 12:30:00,444.0,72667.97
2024-03-14 12:35:00,443.3,72666.98
2024-03-14 12:40:00,442.9,72678.05
2024-03-14 12:45:00,441.2,72637.88
2024-03-14 12:50:00,443.3,72789.93
2024-03-14 12:55:00,445.8,72829.93
2024-03-14 13:00:00,451.5,72888.01
2024-03-14 13:05:00,448.3,72664.2
2024-03-14 13:10:00,447.4,72529.99
2024-03-14 13:15:00,448.5,72621.12
2024-03-14 13:20:00,445.8,72403.99
2024-03-14 13:25:00,444.5,72533.86
2024-03-14 13:30:00,442.8,72264.75
2024-03-14 13:35:00,439.9,72010.0
2024-03-14 13:40:00,441.0,72118.42
2024-03-14 13:45:00,436.6,71703.81
2024-03-14 13:50:00,433.7,71550.76
2024-03-14 13:55:00,436.5,71884.81
2024-03-14 14:00:00,439.3,72033.38
2024-03-14 14:05:00,438.4,72108.17
2024-03-14 14:10:00,436.5,71984.43
2024-03-14 14:15:00,438.8,72183.42
2024-03-14 14:20:00,439.4,72216.71
2024-03-14 14:25:00,438.9,72201.1
2024-03-14 14:30:00,436.0,71815.31
2024-03-14 14:35:00,434.4,71768.03
2024-03-14 14:40:00,435.1,71794.47
2024-03-14 14:45:00,434.8,71480.74
2024-03-14 14:50:00,435.4,71473.95
2024-03-14 14:55:00,436.8,71690.0
2024-03-14 15:00:00,438.6,71936.02
2024-03-14 15:05:00,436.6,71760.18
2024-03-14 15:10:00,437.4,71928.23
2024-03-14 15:15:00,435.7,71632.0
2024-03-14 15:20:00,434.0,71346.25
2024-03-14 15:25:00,432.2,70843.78
2024-03-14 15:30:00,434.2,71179.67
2024-03-14 15:35:00,427.7,70628.0
2024-03-14 15:40:00,432.3,71068.47
2024-03-14 15:45:00,433.8,71228.42
2024-03-14 15:50:00,432.5,70905.44
2024-03-14 15:55:00,433.4,70844.01
2024-03-14 16:00:00,435.0,71136.39
2024-03-14 16:05:00,432.3,70794.0
2024-03-14 16:10:00,431.6,70499.99
2024-03-14 16:15:00,432.3,70537.71
2024-03-14 16:20:00,434.6,70509.5
2024-03-14 16:25:00,431.6,70304.76
2024-03-14 16:30:00,435.7,70621.54
2024-03-14 16:35:00,436.4,70880.0
2024-03-14 16:40:00,435.9,70764.5
2024-03-14 16:45:00,438.6,71292.0
2024-03-14 16:50:00,439.0,71390.0
2024-03-14 16:55:00,440.5,71337.63
2024-03-14 17:00:00,439.3,71180.01
2024-03-14 17:05:00,438.0,71091.1
2024-03-14 17:10:00,439.1,71244.0
2024-03-14 17:15:00,438.5,71141.11
2024-03-14 17:20:00,436.9,70956.55
2024-03-14 17:25:00,436.0,70795.99
2024-03-14 17:30:00,437.5,71109.6
2024-03-14 17:35:00,437.8,70977.11
2024-03-14 17:40:00,436.3,70882.98
2024-03-14 17:45:00,437.0,70901.1
2024-03-14 17:50:00,437.5,70980.76
2024-03-14 17:55:00,438.5,71036.01
2024-03-14 18:00:00,436.1,70801.63
2024-03-14 18:05:00,436.4,70647.82
2024-03-14 18:10:00,437.3,70606.08
2024-03-14 18:15:00,435.3,70321.11
2024-03-14 18:20:00,436.1,70493.52
2024-03-14 18:25:00,436.3,70597.95
2024-03-14 18:30:00,435.4,70489.36
2024-03-14 18:35:00,435.2,70504.02
2024-03-14 18:40:00,434.6,70441.09
2024-03-14 18:45:00,431.9,70163.09
2024-03-14 18:50:00,428.2,69514.26
2024-03-14 18:55:00,431.6,70098.5
2024-03-14 19:00:00,433.0,70132.6
2024-03-14 19:05:00,434.2,70176.0
2024-03-14 19:10:00,433.7,70021.17
2024-03-14 19:15:00,433.4,69882.16
2024-03-14 19:20:00,432.9,69765.03
2024-03-14 19:25:00,429.9,69601.11
2024-03-14 19:30:00,426.7,69048.0
2024-03-14 19:35:00,421.6,68888.0
2024-03-14 19:40:00,420.0,68990.01
2024-03-14 19:45:00,426.4,69404.52
2024-03-14 19:50:00,429.5,69768.01
2024-03-14 19:55:00,426.4,69415.09
2024-03-14 20:00:00,430.3,69924.65
2024-03-14 20:05:00,432.3,70164.12
2024-03-14 20:10:00,432.9,70124.2
2024-03-14 20:15:00,431.8,70375.75
2024-03-14 20:20:00,433.1,70377.77
2024-03-14 20:25:00,434.4,70545.68
2024-03-14 20:30:00,435.2,70720.0
2024-03-14 20:35:00,436.4,71097.78
2024-03-14 20:40:00,434.3,70853.49
2024-03-14 20:45:00,435.3,71006.52
2024-03-14 20:50:00,435.3,71004.01
2024-03-14 20:55:00,435.3,70744.9
2024-03-14 21:00:00,433.2,70612.49
2024-03-14 21:05:00,433.9,70449.56
2024-03-14 21:10:00,436.7,70985.81
2024-03-14 21:15:00,435.9,70742.91
2024-03-14 21:20:00,436.5,70847.96
2024-03-14 21:25:00,436.2,70751.64
2024-03-14 21:30:00,437.7,70741.52
2024-03-14 21:35:00,438.1,70819.96
2024-03-14 21:40:00,439.4,70982.22
2024-03-14 21:45:00,438.2,70885.7
2024-03-14 21:50:00,438.5,70896.08
2024-03-14 21:55:00,439.6,71105.58
2024-03-14 22:00:00,440.5,71322.83
2024-03-14 22:05:00,441.4,71400.0
2024-03-14 22:10:00,441.4,71222.12
2024-03-14 22:15:00,441.9,71476.05
2024-03-14 22:20:00,442.5,71500.0
2024-03-14 22:25:00,441.3,71544.94
2024-03-14 22:30:00,439.6,71428.56
2024-03-14 22:35:00,440.3,71546.09
2024-03-14 22:40:00,440.3,71395.99
2024-03-14 22:45:00,441.1,71604.0
2024-03-14 22:50:00,441.1,71530.01
2024-03-14 22:55:00,440.8,71539.2
2024-03-14 23:00:00,440.9,71466.16
2024-03-14 23:05:00,440.6,71539.2
2024-03-14 23:10:00,441.5,71700.01
2024-03-14 23:15:00,440.3,71572.76
2024-03-14 23:20:00,440.0,71565.01
2024-03-14 23:25:00,440.3,71519.99
2024-03-14 23:30:00,441.0,71613.44
2024-03-14 23:35:00,441.7,71705.2
2024-03-14 23:40:00,441.9,71635.11
2024-03-14 23:45:00,440.8,71481.11
2024-03-14 23:50:00,441.4,71432.39
2024-03-14 23:55:00,440.5,71388.94
2024-03-15 00:00:00,441.6,71521.11
2024-03-15 00:05:00,440.5,71443.65
2024-03-15 00:10:00,440.0,71380.0
2024-03-15 00:15:00,442.5,71627.27
2024-03-15 00:20:00,443.1,71814.8
2024-03-15 00:25:00,444.0,72089.0
2024-03-15 00:30:00,444.8,72404.0
2024-03-15 00:35:00,443.8,72259.13
2024-03-15 00:40:00,442.0,71899.34
2024-03-15 00:45:00,443.0,71893.03
2024-03-15 00:50:00,442.2,71829.55
2024-03-15 00:55:00,442.5,71910.01
2024-03-15 01:00:00,441.2,71820.01
2024-03-15 01:05:00,440.8,71799.84
2024-03-15 01:10:00,441.0,72008.0
2024-03-15 01:15:00,440.8,71969.79
2024-03-15 01:20:00,440.3,71875.62
2024-03-15 01:25:00,439.9,71901.11
2024-03-15 01:30:00,440.7,71923.66
2024-03-15 01:35:00,441.9,71921.11
2024-03-15 01:40:00,440.9,71899.99
2024-03-15 01:45:00,438.5,71780.83
2024-03-15 01:50:00,436.9,71624.01
2024-03-15 01:55:00,436.2,71631.99
2024-03-15 02:00:00,436.6,71657.75
2024-03-15 02:05:00,435.3,71661.23
2024-03-15 02:10:00,434.0,71500.01
2024-03-15 02:15:00,434.0,71437.13
2024-03-15 02:20:00,431.2,71066.71
2024-03-15 02:25:00,428.1,70690.01
2024-03-15 02:30:00,424.8,70410.01
2024-03-15 02:35:00,420.7,69753.44
2024-03-15 02:40:00,420.6,69680.0
2024-03-15 02:45:00,420.8,69360.0
2024-03-15 02:50:00,415.7,68441.53
2024-03-15 02:55:00,418.7,69035.38
2024-03-15 03:00:00,420.5,69344.24
2024-03-15 03:05:00,417.5,68966.64
2024-03-15 03:10:00,416.8,69129.98
2024-03-15 03:15:00,416.5,68963.5
2024-03-15 03:20:00,411.7,67964.4
2024-03-15 03:25:00,405.0,67439.25
2024-03-15 03:30:00,410.5,68067.29
2024-03-15 03:35:00,413.5,68486.51
2024-03-15 03:40:00,412.3,68281.09
2024-03-15 03:45:00,414.8,68704.87
2024-03-15 03:50:00,413.6,68506.0
2024-03-15 03:55:00,412.9,68224.01
2024-03-15 04:00:00,408.9,67833.58
2024-03-15 04:05:00,410.4,67946.14
2024-03-15 04:10:00,414.2,68490.04
2024-03-15 04:15:00,410.6,68313.39
2024-03-15 04:20:00,409.8,68161.12
2024-03-15 04:25:00,410.5,68190.0
2024-03-15 04:30:00,408.4,67799.99
2024-03-15 04:35:00,406.5,67468.01
2024-03-15 04:40:00,403.6,66995.92
2024-03-15 04:45:00,407.2,67508.0
2024-03-15 04:50:00,405.8,67476.28
2024-03-15 04:55:00,405.9,67447.99
2024-03-15 05:00:00,410.6,67984.39
2024-03-15 05:05:00,411.0,68120.0
2024-03-15 05:10:00,410.0,68034.48
2024-03-15 05:15:00,407.8,67831.55
2024-03-15 05:20:00,406.7,67765.69
2024-03-15 05:25:00,407.4,67759.99
2024-03-15 05:30:00,409.5,67855.98
2024-03-15 05:35:00,407.7,67540.0
2024-03-15 05:40:00,405.8,67339.99
2024-03-15 05:45:00,405.0,67344.81
2024-03-15 05:50:00,405.8,67552.4
2024-03-15 05:55:00,406.2,67441.1
2024-03-15 06:00:00,407.0,67604.28
2024-03-15 06:05:00,408.3,67772.0
2024-03-15 06:10:00,407.8,67758.81
2024-03-15 06:15:00,409.3,67821.09
2024-03-15 06:20:00,412.1,67992.4
2024-03-15 06:25:00,413.2,68372.01
2024-03-15 06:30:00,412.9,68564.02
2024-03-15 06:35:00,413.7,68457.63
2024-03-15 06:40:00,414.1,68608.21
2024-03-15 06:45:00,413.5,68393.7
2024-03-15 06:50:00,413.1,68445.1
2024-03-15 06:55:00,414.2,68670.0
2024-03-15 07:00:00,412.2,68431.06
2024-03-15 07:05:00,413.1,68386.94
2024-03-15 07:10:00,413.5,68404.98
2024-03-15 07:15:00,412.0,68191.35
2024-03-15 07:20:00,412.9,68284.58
2024-03-15 07:25:00,412.8,68262.12
2024-03-15 07:30:00,413.9,68426.12
2024-03-15 07:35:00,415.4,68617.67
2024-03-15 07:40:00,414.9,68707.99
2024-03-15 07:45:00,415.2,68676.01
2024-03-15 07:50:00,413.8,68580.0
2024-03-15 07:55:00,413.3,68448.29
2024-03-15 08:00:00,413.2,68521.11
2024-03-15 08:05:00,411.7,68401.0
2024-03-15 08:10:00,411.6,68365.21
2024-03-15 08:15:00,410.6,68252.01
2024-03-15 08:20:00,408.3,67898.85
2024-03-15 08:25:00,406.5,67679.98
2024-03-15 08:30:00,407.7,67957.21
2024-03-15 08:35:00,405.0,67841.1
2024-03-15 08:40:00,402.7,67541.07
2024-03-15 08:45:00,400.3,67284.01
2024-03-15 08:50:00,399.5,67338.71
2024-03-15 08:55:00,396.6,67066.26
2024-03-15 09:00:00,398.6,67149.5
2024-03-15 09:05:00,390.3,66168.0
2024-03-15 09:10:00,389.2,66147.96
2024-03-15 09:15:00,394.9,66917.11
2024-03-15 09:20:00,398.4,67015.99
2024-03-15 09:25:00,398.3,67014.39
2024-03-15 09:30:00,399.7,67031.99
2024-03-15 09:35:00,404.0,67708.0
2024-03-15 09:40:00,403.1,67551.73
2024-03-15 09:45:00,403.5,67686.06
2024-03-15 09:50:00,405.2,67989.2
2024-03-15 09:55:00,406.9,67799.31
2024-03-15 10:00:00,404.2,67807.05
2024-03-15 10:05:00,403.0,67587.99
2024-03-15 10:10:00,401.3,67456.0
2024-03-15 10:15:00,404.7,67773.19
2024-03-15 10:20:00,407.4,67846.91
2024-03-15 10:25:00,406.9,67721.31
2024-03-15 10:30:00,405.7,67646.25
2024-03-15 10:35:00,404.0,67451.98
2024-03-15 10:40:00,403.8,67572.27
2024-03-15 10:45:00,404.8,67602.85
2024-03-15 10:50:00,403.5,67491.9
2024-03-15 10:55:00,402.4,67250.78
2024-03-15 11:00:00,402.9,67352.76
2024-03-15 11:05:00,399.3,66887.27
2024-03-15 11:10:00,399.7,67248.0
2024-03-15 11:15:00,398.1,67087.99
2024-03-15 11:20:00,395.0,66884.0
2024-03-15 11:25:00,396.2,66850.0
2024-03-15 11:30:00,401.7,67393.34
2024-03-15 11:35:00,403.4,67537.79
2024-03-15 11:40:00,402.3,67475.78
2024-03-15 11:45:00,403.2,67679.98
2024-03-15 11:50:00,403.2,67701.11
2024-03-15 11:55:00,403.4,67757.76
2024-03-15 12:00:00,403.0,67733.28
2024-03-15 12:05:00,402.2,67652.89
2024-03-15 12:10:00,401.8,67587.24
2024-03-15 12:15:00,401.0,67524.0
2024-03-15 12:20:00,404.0,67812.16
2024-03-15 12:25:00,405.0,67804.0
2024-03-15 12:30:00,406.4,67984.07
2024-03-15 12:35:00,404.7,67840.0
2024-03-15 12:40:00,403.3,67632.0
2024-03-15 12:45:00,403.5,67738.85
2024-03-15 12:50:00,403.7,67810.61
2024-03-15 12:55:00,404.6,67915.01
2024-03-15 13:00:00,406.8,68211.6
2024-03-15 13:05:00,405.7,68007.99
2024-03-15 13:10:00,405.4,67949.68
2024-03-15 13:15:00,404.5,67861.1
2024-03-15 13:20:00,403.8,67749.99
2024-03-15 13:25:00,403.9,67801.33
2024-03-15 13:30:00,403.7,67781.1
2024-03-15 13:35:00,407.6,68229.4
2024-03-15 13:40:00,407.4,68052.01
2024-03-15 13:45:00,408.1,68368.02
2024-03-15 13:50:00,409.6,68524.75
2024-03-15 13:55:00,409.1,68474.26
2024-03-15 14:00:00,407.2,68269.99
2024-03-15 14:05:00,406.0,67964.75
2024-03-15 14:10:00,406.4,67967.99
2024-03-15 14:15:00,406.9,67990.01
2024-03-15 14:20:00,408.6,68278.32
2024-03-15 14:25:00,407.6,68072.77
2024-03-15 14:30:00,406.6,67994.85
2024-03-15 14:35:00,408.3,68102.7
2024-03-15 14:40:00,408.6,68104.4
2024-03-15 14:45:00,408.8,68305.2
2024-03-15 14:50:00,409.5,68361.09
2024-03-15 14:55:00,410.9,68622.81
2024-03-15 15:00:00,411.4,68586.47
2024-03-15 15:05:00,408.9,68388.63
2024-03-15 15:10:00,410.1,68594.66
2024-03-15 15:15:00,408.4,68349.99
2024-03-15 15:20:00,408.6,68309.19
2024-03-15 15:25:00,410.4,68426.58
2024-03-15 15:30:00,409.3,68211.76
2024-03-15 15:35:00,410.0,68236.46
2024-03-15 15:40:00,411.2,68399.99
2024-03-15 15:45:00,409.2,68199.99
2024-03-15 15:50:00,409.1,68219.99
2024-03-15 15:55:00,408.9,68157.07
2024-03-15 16:00:00,408.1,67989.18
2024-03-15 16:05:00,405.5,67579.99
2024-03-15 16:10:00,405.5,67667.99
2024-03-15 16:15:00,406.1,67661.1
2024-03-15 16:20:00,406.7,67752.64
2024-03-15 16:25:00,408.5,68001.11
2024-03-15 16:30:00,408.0,67945.89
2024-03-15 16:35:00,409.2,68144.09
2024-03-15 16:40:00,411.7,68361.56
2024-03-15 16:45:00,409.7,68181.09
2024-03-15 16:50:00,408.6,68061.58
2024-03-15 16:55:00,407.3,67893.77
2024-03-15 17:00:00,405.7,67692.08
2024-03-15 17:05:00,406.1,67839.83
2024-03-15 17:10:00,406.9,68001.09
2024-03-15 17:15:00,406.5,67957.62
2024-03-15 17:20:00,408.1,68126.8
2024-03-15 17:25:00,408.7,68195.7
2024-03-15 17:30:00,408.2,68154.09
2024-03-15 17:35:00,408.4,68155.55
2024-03-15 17:40:00,408.0,68155.65
2024-03-15 17:45:00,407.5,68088.36
2024-03-15 17:50:00,408.4,68176.0
2024-03-15 17:55:00,408.4,68221.1
2024-03-15 18:00:00,409.5,68354.8
2024-03-15 18:05:00,408.9,68367.69
2024-03-15 18:10:00,410.1,68380.35
2024-03-15 18:15:00,410.4,68450.0
2024-03-15 18:20:00,409.9,68364.01
2024-03-15 18:25:00,410.3,68371.59
2024-03-15 18:30:00,411.3,68579.23
2024-03-15 18:35:00,411.3,68651.23
2024-03-15 18:40:00,414.7,69259.97
2024-03-15 18:45:00,415.9,69612.16
2024-03-15 18:50:00,418.4,70324.22
2024-03-15 18:55:00,419.8,70234.0
2024-03-15 19:00:00,421.8,70337.85
2024-03-15 19:05:00,423.7,70481.1
2024-03-15 19:10:00,423.9,70277.17
2024-03-15 19:15:00,420.5,70043.99
2024-03-15 19:20:00,418.1,69841.1
2024-03-15 19:25:00,417.5,70019.99
2024-03-15 19:30:00,416.3,69842.15
2024-03-15 19:35:00,414.1,69515.35
2024-03-15 19:40:00,415.4,69601.11
2024-03-15 19:45:00,411.9,69000.01
2024-03-15 19:50:00,409.6,68727.99
2024-03-15 19:55:00,411.1,68964.0
2024-03-15 20:00:00,409.2,68607.35
2024-03-15 20:05:00,405.0,67767.63
2024-03-15 20:10:00,405.0,67915.92
2024-03-15 20:15:00,408.9,68220.0
2024-03-15 20:20:00,409.9,68502.03
2024-03-15 20:25:00,408.0,68394.34
2024-03-15 20:30:00,408.0,68270.0
2024-03-15 20:35:00,406.4,68110.0
2024-03-15 20:40:00,403.4,67668.01
2024-03-15 20:45:00,403.2,67620.0
2024-03-15 20:50:00,405.1,67915.34
2024-03-15 20:55:00,404.3,67871.99
2024-03-15 21:00:00,407.9,68221.57
2024-03-15 21:05:00,408.5,68208.44
2024-03-15 21:10:00,407.3,68175.86
2024-03-15 21:15:00,409.0,68274.14
2024-03-15 21:20:00,408.6,68257.64
2024-03-15 21:25:00,407.0,67990.17
2024-03-15 21:30:00,408.3,68143.64
2024-03-15 21:35:00,408.7,68177.06
2024-03-15 21:40:00,408.3,68129.67
2024-03-15 21:45:00,407.8,68040.0
2024-03-15 21:50:00,408.4,68181.11
2024-03-15 21:55:00,409.1,68309.04
2024-03-15 22:00:00,408.1,68261.1
2024-03-15 22:05:00,409.3,68329.92
2024-03-15 22:10:00,409.8,68386.87
2024-03-15 22:15:00,410.7,68392.01
2024-03-15 22:20:00,410.7,68421.98
2024-03-15 22:25:00,410.7,68387.92
2024-03-15 22:30:00,409.7,68340.0
2024-03-15 22:35:00,412.8,68721.65
2024-03-15 22:40:00,413.7,68921.72
2024-03-15 22:45:00,414.4,68944.0
2024-03-15 22:50:00,414.2,68918.96
2024-03-15 22:55:00,415.5,69104.3
2024-03-15 23:00:00,414.7,68804.99
2024-03-15 23:05:00,415.6,68916.5
2024-03-15 23:10:00,415.6,68966.11
2024-03-15 23:15:00,415.1,68907.13
2024-03-15 23:20:00,415.4,69119.99
2024-03-15 23:25:00,417.4,69413.12
2024-03-15 23:30:00,417.7,69552.01
2024-03-15 23:35:00,418.3,69661.09
2024-03-15 23:40:00,418.4,69694.41
2024-03-15 23:45:00,417.0,69648.84
2024-03-15 23:50:00,416.6,69512.01
2024-03-15 23:55:00,416.7,69499.85
2024-03-16 00:00:00,421.0,69570.0
2024-03-16 00:05:00,419.7,69884.65
2024-03-16 00:10:00,419.1,69772.0
2024-03-16 00:15:00,420.3,69927.55
2024-03-16 00:20:00,419.8,69863.01
2024-03-16 00:25:00,418.9,69912.85
2024-03-16 00:30:00,418.6,69833.46
2024-03-16 00:35:00,418.5,69836.92
2024-03-16 00:40:00,415.9,69735.0
2024-03-16 00:45:00,417.2,69858.36
2024-03-16 00:50:00,417.7,69742.55
2024-03-16 00:55:00,417.6,69639.99
2024-03-16 01:00:00,417.5,69751.89
2024-03-16 01:05:00,418.2,69846.55
2024-03-16 01:10:00,417.2,69637.47
2024-03-16 01:15:00,417.3,69639.77
2024-03-16 01:20:00,417.8,69534.8
2024-03-16 01:25:00,417.4,69365.36
2024-03-16 01:30:00,417.0,69241.1
2024-03-16 01:35:00,417.0,69232.17
2024-03-16 01:40:00,418.2,69377.44
2024-03-16 01:45:00,416.8,69263.11
2024-03-16 01:50:00,416.4,69212.4
2024-03-16 01:55:00,415.5,69286.2
2024-03-16 02:00:00,416.3,69283.15
2024-03-16 02:05:00,416.6,69230.0
2024-03-16 02:10:00,414.6,69100.01
2024-03-16 02:15:00,416.3,69270.96
2024-03-16 02:20:00,415.8,69216.04
2024-03-16 02:25:00,414.6,69060.46
2024-03-16 02:30:00,413.6,69044.44
2024-03-16 02:35:00,413.7,69070.01
2024-03-16 02:40:00,414.9,69215.23
2024-03-16 02:45:00,414.2,69166.21
2024-03-16 02:50:00,413.6,69170.37
2024-03-16 02:55:00,413.9,69073.14
2024-03-16 03:00:00,412.5,69024.0
2024-03-16 03:05:00,414.2,69178.37
2024-03-16 03:10:00,415.2,69312.97
2024-03-16 03:15:00,415.1,69324.54
2024-03-16 03:20:00,414.3,69229.98
2024-03-16 03:25:00,414.5,69190.0
2024-03-16 03:30:00,414.2,69212.57
2024-03-16 03:35:00,414.3,69232.12
2024-03-16 03:40:00,414.6,69267.45
2024-03-16 03:45:00,415.4,69321.08
2024-03-16 03:50:00,414.7,69301.09
2024-03-16 03:55:00,414.7,69200.08
2024-03-16 04:00:00,414.0,69056.72
2024-03-16 04:05:00,414.4,69138.23
2024-03-16 04:10:00,413.8,69090.0
2024-03-16 04:15:00,414.3,69185.0
2024-03-16 04:20:00,415.1,69295.15
2024-03-16 04:25:00,414.3,69168.95
2024-03-16 04:30:00,411.5,68941.28
2024-03-16 04:35:00,410.9,68900.0
2024-03-16 04:40:00,411.5,68927.99
2024-03-16 04:45:00,411.0,68899.86
2024-03-16 04:50:00,412.1,69060.58
2024-03-16 04:55:00,411.4,69011.01
2024-03-16 05:00:00,410.0,68878.52
2024-03-16 05:05:00,410.6,68870.56
2024-03-16 05:10:00,408.6,68772.2
2024-03-16 05:15:00,406.4,68639.78
2024-03-16 05:20:00,408.3,68871.17
2024-03-16 05:25:00,407.1,68789.98
2024-03-16 05:30:00,409.9,69027.58
2024-03-16 05:35:00,409.8,68992.0
2024-03-16 05:40:00,409.8,69015.99
2024-03-16 05:45:00,409.6,68979.98
2024-03-16 05:50:00,411.0,68990.17
2024-03-16 05:55:00,410.7,68984.91
2024-03-16 06:00:00,411.7,69033.86
2024-03-16 06:05:00,411.7,69011.99
2024-03-16 06:10:00,411.6,69060.5
2024-03-16 06:15:00,412.0,69081.92
2024-03-16 06:20:00,412.6,69138.66
2024-03-16 06:25:00,411.5,69025.92
2024-03-16 06:30:00,409.5,68939.99
2024-03-16 06:35:00,410.4,69027.72
2024-03-16 06:40:00,411.0,69072.01
2024-03-16 06:45:00,412.3,69195.68
2024-03-16 06:50:00,412.4,69200.0
2024-03-16 06:55:00,412.3,69186.91
2024-03-16 07:00:00,412.1,69156.02
2024-03-16 07:05:00,413.2,69267.33
2024-03-16 07:10:00,412.6,69263.71
2024-03-16 07:15:00,411.5,69183.67
2024-03-16 07:20:00,412.6,69321.1
2024-03-16 07:25:00,412.5,69301.43
2024-03-16 07:30:00,412.7,69357.41
2024-03-16 07:35:00,413.3,69386.71
2024-03-16 07:40:00,414.2,69435.97
2024-03-16 07:45:00,414.3,69382.17
2024-03-16 07:50:00,414.4,69392.62
2024-03-16 07:55:00,414.9,69432.45
2024-03-16 08:00:00,412.6,69296.0
2024-03-16 08:05:00,414.0,69340.0
2024-03-16 08:10:00,414.7,69338.55
2024-03-16 08:15:00,413.1,69206.05
2024-03-16 08:20:00,412.7,69184.66
2024-03-16 08:25:00,412.8,69176.2
2024-03-16 08:30:00,414.1,69257.24
2024-03-16 08:35:00,414.2,69270.0
2024-03-16 08:40:00,414.3,69278.09
2024-03-16 08:45:00,413.3,69151.26
2024-03-16 08:50:00,413.2,69069.36
2024-03-16 08:55:00,412.4,69021.96
2024-03-16 09:00:00,413.3,69059.19
2024-03-16 09:05:00,412.5,69018.49
