timestamp,SANDUSDT_2024_5m,MANAUSDT_2024_5m,AXSUSDT_2024_5m
2024-09-13 19:05:00,0.2602,0.2795,4.791
2024-09-13 19:10:00,0.2605,0.2798,4.801
2024-09-13 19:15:00,0.261,0.2798,4.798
2024-09-13 19:20:00,0.2611,0.2795,4.798
2024-09-13 19:25:00,0.2611,0.2797,4.805
2024-09-13 19:30:00,0.2608,0.28,4.805
2024-09-13 19:35:00,0.2603,0.2795,4.792
2024-09-13 19:40:00,0.2603,0.2797,4.796
2024-09-13 19:45:00,0.2603,0.2795,4.798
2024-09-13 19:50:00,0.2599,0.2792,4.782
2024-09-13 19:55:00,0.2603,0.2793,4.789
2024-09-13 20:00:00,0.2603,0.2793,4.784
2024-09-13 20:05:00,0.2605,0.2795,4.79
2024-09-13 20:10:00,0.2604,0.2797,4.79
2024-09-13 20:15:00,0.2603,0.2796,4.794
2024-09-13 20:20:00,0.2605,0.2797,4.797
2024-09-13 20:25:00,0.2607,0.2799,4.8
2024-09-13 20:30:00,0.2603,0.2796,4.798
2024-09-13 20:35:00,0.2604,0.2796,4.803
2024-09-13 20:40:00,0.2604,0.2801,4.806
2024-09-13 20:45:00,0.2603,0.2798,4.805
2024-09-13 20:50:00,0.2602,0.2798,4.805
2024-09-13 20:55:00,0.26,0.2795,4.805
2024-09-13 21:00:00,0.2605,0.2798,4.807
2024-09-13 21:05:00,0.2606,0.2798,4.811
2024-09-13 21:10:00,0.2613,0.2807,4.823
2024-09-13 21:15:00,0.2615,0.2807,4.823
2024-09-13 21:20:00,0.2612,0.2809,4.824
2024-09-13 21:25:00,0.2618,0.2815,4.836
2024-09-13 21:30:00,0.2621,0.2822,4.841
2024-09-13 21:35:00,0.2625,0.2827,4.849
2024-09-13 21:40:00,0.262,0.282,4.842
2024-09-13 21:45:00,0.2614,0.2814,4.828
2024-09-13 21:50:00,0.2616,0.2815,4.836
2024-09-13 21:55:00,0.2616,0.2818,4.837
2024-09-13 22:00:00,0.2622,0.2818,4.843
2024-09-13 22:05:00,0.2621,0.2818,4.841
2024-09-13 22:10:00,0.2622,0.282,4.847
2024-09-13 22:15:00,0.2623,0.2823,4.849
2024-09-13 22:20:00,0.262,0.2819,4.844
2024-09-13 22:25:00,0.2616,0.281,4.832
2024-09-13 22:30:00,0.2613,0.2805,4.831
2024-09-13 22:35:00,0.2619,0.2811,4.831
2024-09-13 22:40:00,0.262,0.2812,4.834
2024-09-13 22:45:00,0.262,0.2811,4.829
2024-09-13 22:50:00,0.2621,0.2811,4.831
2024-09-13 22:55:00,0.2621,0.2808,4.832
2024-09-13 23:00:00,0.2616,0.2802,4.824
2024-09-13 23:05:00,0.2614,0.2801,4.822
2024-09-13 23:10:00,0.2609,0.2795,4.814
2024-09-13 23:15:00,0.2614,0.2798,4.824
2024-09-13 23:20:00,0.2612,0.2797,4.816
2024-09-13 23:25:00,0.2608,0.2798,4.813
2024-09-13 23:30:00,0.2609,0.2801,4.817
2024-09-13 23:35:00,0.261,0.2803,4.815
2024-09-13 23:40:00,0.261,0.2801,4.814
2024-09-13 23:45:00,0.261,0.2803,4.813
2024-09-13 23:50:00,0.2613,0.2804,4.816
2024-09-13 23:55:00,0.2611,0.2805,4.82
2024-09-14 00:00:00,0.2608,0.2806,4.846
2024-09-14 00:05:00,0.2605,0.2807,4.845
2024-09-14 00:10:00,0.2601,0.2801,4.839
2024-09-14 00:15:00,0.2606,0.2807,4.838
2024-09-14 00:20:00,0.2602,0.2805,4.843
2024-09-14 00:25:00,0.2604,0.2802,4.835
2024-09-14 00:30:00,0.2601,0.2801,4.838
2024-09-14 00:35:00,0.2598,0.2797,4.824
2024-09-14 00:40:00,0.2601,0.2801,4.834
2024-09-14 00:45:00,0.2601,0.2801,4.833
2024-09-14 00:50:00,0.2602,0.2801,4.83
2024-09-14 00:55:00,0.2604,0.2802,4.83
2024-09-14 01:00:00,0.2605,0.2805,4.84
2024-09-14 01:10:00,0.2603,0.2807,4.842
2024-09-14 01:15:00,0.2608,0.2812,4.841
2024-09-14 01:20:00,0.261,0.281,4.837
2024-09-14 01:25:00,0.2613,0.2811,4.837
2024-09-14 01:30:00,0.2609,0.2808,4.838
2024-09-14 01:35:00,0.2611,0.2808,4.84
2024-09-14 01:40:00,0.2611,0.2808,4.843
2024-09-14 01:45:00,0.261,0.2806,4.838
2024-09-14 01:50:00,0.2609,0.2806,4.837
2024-09-14 02:00:00,0.2605,0.28,4.84
2024-09-14 02:05:00,0.2606,0.2801,4.839
2024-09-14 02:10:00,0.2608,0.2803,4.845
2024-09-14 02:15:00,0.2606,0.2802,4.844
2024-09-14 02:20:00,0.2604,0.28,4.842
2024-09-14 02:25:00,0.2606,0.2802,4.84
2024-09-14 02:30:00,0.2605,0.2802,4.841
2024-09-14 02:35:00,0.2604,0.28,4.838
2024-09-14 02:40:00,0.2602,0.2797,4.839
2024-09-14 02:45:00,0.2599,0.2799,4.835
2024-09-14 02:50:00,0.2598,0.2796,4.835
2024-09-14 02:55:00,0.2598,0.2796,4.837
2024-09-14 03:00:00,0.2603,0.2799,4.839
2024-09-14 03:05:00,0.2605,0.2796,4.835
2024-09-14 03:10:00,0.2607,0.28,4.84
2024-09-14 03:15:00,0.2606,0.2799,4.843
2024-09-14 03:20:00,0.2606,0.28,4.844
2024-09-14 03:25:00,0.2606,0.2797,4.839
2024-09-14 03:30:00,0.2603,0.2796,4.834
2024-09-14 03:35:00,0.2604,0.2798,4.826
2024-09-14 03:40:00,0.2604,0.2799,4.831
2024-09-14 03:45:00,0.2603,0.28,4.837
2024-09-14 03:50:00,0.2602,0.2798,4.839
2024-09-14 03:55:00,0.2601,0.2794,4.831
2024-09-14 04:00:00,0.2599,0.2794,4.823
2024-09-14 04:05:00,0.26,0.2795,4.824
2024-09-14 04:10:00,0.2598,0.2792,4.824
2024-09-14 04:15:00,0.2596,0.2793,4.822
2024-09-14 04:20:00,0.2599,0.2795,4.827
2024-09-14 04:25:00,0.2597,0.2793,4.821
2024-09-14 04:30:00,0.2598,0.2794,4.823
2024-09-14 04:35:00,0.2598,0.279,4.819
2024-09-14 04:40:00,0.2595,0.2787,4.819
2024-09-14 04:45:00,0.2596,0.2786,4.819
2024-09-14 04:50:00,0.2595,0.2785,4.815
2024-09-14 04:55:00,0.2595,0.2785,4.809
2024-09-14 05:00:00,0.2596,0.2785,4.812
2024-09-14 05:05:00,0.2592,0.2781,4.808
2024-09-14 05:10:00,0.2594,0.2784,4.813
2024-09-14 05:15:00,0.2586,0.2776,4.801
2024-09-14 05:20:00,0.2587,0.2775,4.797
2024-09-14 05:25:00,0.2584,0.2772,4.793
2024-09-14 05:30:00,0.2583,0.2768,4.785
2024-09-14 05:35:00,0.2587,0.2774,4.796
2024-09-14 05:40:00,0.2585,0.2771,4.795
2024-09-14 05:45:00,0.2583,0.2771,4.791
2024-09-14 05:50:00,0.2579,0.2766,4.783
2024-09-14 05:55:00,0.2571,0.276,4.774
2024-09-14 06:00:00,0.2577,0.2767,4.782
2024-09-14 06:05:00,0.2578,0.2768,4.782
2024-09-14 06:10:00,0.2577,0.2772,4.786
2024-09-14 06:15:00,0.2574,0.2767,4.78
2024-09-14 06:20:00,0.2576,0.277,4.781
2024-09-14 06:25:00,0.2576,0.2769,4.778
2024-09-14 06:30:00,0.2573,0.2766,4.773
2024-09-14 06:35:00,0.2567,0.2759,4.764
2024-09-14 06:40:00,0.257,0.2765,4.775
2024-09-14 06:45:00,0.2574,0.2771,4.786
2024-09-14 06:50:00,0.2574,0.2767,4.783
2024-09-14 06:55:00,0.2569,0.2767,4.778
2024-09-14 07:00:00,0.2571,0.2767,4.781
2024-09-14 07:05:00,0.2566,0.2762,4.775
2024-09-14 07:10:00,0.2567,0.2767,4.776
2024-09-14 07:15:00,0.2564,0.2763,4.772
2024-09-14 07:20:00,0.2567,0.2767,4.773
2024-09-14 07:25:00,0.2569,0.2763,4.777
2024-09-14 07:30:00,0.2572,0.2764,4.781
2024-09-14 07:35:00,0.2572,0.2766,4.779
2024-09-14 07:40:00,0.2571,0.2765,4.781
2024-09-14 07:45:00,0.2573,0.2768,4.787
2024-09-14 07:50:00,0.2572,0.2766,4.779
2024-09-14 07:55:00,0.2571,0.2767,4.777
2024-09-14 08:00:00,0.257,0.2764,4.78
2024-09-14 08:05:00,0.2572,0.2763,4.778
2024-09-14 08:10:00,0.257,0.2767,4.782
2024-09-14 08:15:00,0.2572,0.2766,4.782
2024-09-14 08:20:00,0.2568,0.2764,4.77
2024-09-14 08:25:00,0.2566,0.276,4.772
2024-09-14 08:30:00,0.2569,0.2766,4.774
2024-09-14 08:35:00,0.2567,0.2762,4.774
2024-09-14 08:40:00,0.2566,0.2762,4.772
2024-09-14 08:45:00,0.256,0.2759,4.766
2024-09-14 08:50:00,0.256,0.2759,4.767
2024-09-14 08:55:00,0.2559,0.2758,4.764
2024-09-14 09:00:00,0.256,0.2757,4.766
2024-09-14 09:05:00,0.256,0.2758,4.768
2024-09-14 09:10:00,0.2562,0.2761,4.769
2024-09-14 09:15:00,0.2557,0.2755,4.767
2024-09-14 09:20:00,0.2554,0.2752,4.763
2024-09-14 09:25:00,0.2553,0.2748,4.762
2024-09-14 09:30:00,0.2553,0.2746,4.767
2024-09-14 09:35:00,0.2554,0.2745,4.766
2024-09-14 09:40:00,0.2552,0.2743,4.764
2024-09-14 09:45:00,0.2546,0.2742,4.76
2024-09-14 09:50:00,0.2552,0.2742,4.768
2024-09-14 09:55:00,0.2553,0.2741,4.769
2024-09-14 10:00:00,0.2547,0.274,4.76
2024-09-14 10:05:00,0.2549,0.2741,4.76
2024-09-14 10:10:00,0.2546,0.2738,4.758
2024-09-14 10:15:00,0.2544,0.2738,4.757
2024-09-14 10:20:00,0.2543,0.2735,4.751
2024-09-14 10:25:00,0.2546,0.274,4.758
2024-09-14 10:30:00,0.2544,0.2736,4.75
2024-09-14 10:35:00,0.2547,0.274,4.759
2024-09-14 10:40:00,0.2542,0.2739,4.752
2024-09-14 10:45:00,0.2538,0.2734,4.741
2024-09-14 10:50:00,0.2539,0.2733,4.744
2024-09-14 10:55:00,0.254,0.2734,4.742
2024-09-14 11:00:00,0.2536,0.2726,4.735
2024-09-14 11:05:00,0.2533,0.2723,4.737
2024-09-14 11:10:00,0.2532,0.2723,4.733
2024-09-14 11:15:00,0.2539,0.2726,4.741
2024-09-14 11:20:00,0.2532,0.2718,4.731
2024-09-14 11:25:00,0.2531,0.2722,4.733
2024-09-14 11:30:00,0.2532,0.2722,4.733
2024-09-14 11:35:00,0.2532,0.2721,4.729
2024-09-14 11:40:00,0.2529,0.2718,4.722
2024-09-14 11:45:00,0.2519,0.2714,4.716
2024-09-14 11:50:00,0.2529,0.2721,4.728
2024-09-14 11:55:00,0.2531,0.2722,4.728
2024-09-14 12:00:00,0.2528,0.2723,4.722
2024-09-14 12:05:00,0.2537,0.273,4.73
2024-09-14 12:10:00,0.2538,0.2736,4.738
2024-09-14 12:15:00,0.2539,0.2733,4.746
2024-09-14 12:20:00,0.2537,0.2734,4.744
2024-09-14 12:25:00,0.254,0.2739,4.744
2024-09-14 12:30:00,0.2538,0.2733,4.741
2024-09-14 12:35:00,0.2537,0.273,4.734
2024-09-14 12:40:00,0.2538,0.2733,4.74
2024-09-14 12:45:00,0.2544,0.2737,4.747
2024-09-14 12:50:00,0.2543,0.2735,4.742
2024-09-14 12:55:00,0.2541,0.2733,4.742
2024-09-14 13:00:00,0.2546,0.2735,4.744
2024-09-14 13:05:00,0.2545,0.2733,4.745
2024-09-14 13:10:00,0.2546,0.2736,4.75
2024-09-14 13:15:00,0.2541,0.2732,4.743
2024-09-14 13:20:00,0.2542,0.2735,4.744
2024-09-14 13:25:00,0.254,0.2731,4.744
2024-09-14 13:30:00,0.254,0.2736,4.749
2024-09-14 13:35:00,0.2539,0.2732,4.746
2024-09-14 13:40:00,0.2541,0.2735,4.749
2024-09-14 13:45:00,0.2539,0.2734,4.751
2024-09-14 13:50:00,0.2539,0.2736,4.754
2024-09-14 13:55:00,0.254,0.2736,4.752
2024-09-14 14:00:00,0.2545,0.274,4.751
2024-09-14 14:05:00,0.254,0.2734,4.747
2024-09-14 14:10:00,0.2543,0.2735,4.751
2024-09-14 14:15:00,0.254,0.2732,4.745
2024-09-14 14:20:00,0.2545,0.2735,4.755
2024-09-14 14:25:00,0.255,0.2745,4.765
2024-09-14 14:30:00,0.2555,0.275,4.772
2024-09-14 14:35:00,0.2552,0.2744,4.763
2024-09-14 14:40:00,0.2553,0.275,4.761
2024-09-14 14:45:00,0.2554,0.2751,4.765
2024-09-14 14:50:00,0.2556,0.2754,4.77
2024-09-14 14:55:00,0.2552,0.2744,4.767
2024-09-14 15:00:00,0.2551,0.2744,4.771
2024-09-14 15:05:00,0.2553,0.2744,4.772
2024-09-14 15:10:00,0.2552,0.2745,4.769
2024-09-14 15:15:00,0.2549,0.274,4.762
2024-09-14 15:20:00,0.2552,0.2744,4.763
2024-09-14 15:25:00,0.2553,0.2745,4.76
2024-09-14 15:30:00,0.255,0.2744,4.757
2024-09-14 15:35:00,0.2552,0.2743,4.758
2024-09-14 15:40:00,0.2548,0.2739,4.752
2024-09-14 15:45:00,0.2547,0.274,4.756
2024-09-14 15:50:00,0.2552,0.2743,4.76
2024-09-14 15:55:00,0.2552,0.2742,4.759
2024-09-14 16:00:00,0.2557,0.2746,4.761
2024-09-14 16:05:00,0.2556,0.2748,4.759
2024-09-14 16:10:00,0.2557,0.2753,4.761
2024-09-14 16:15:00,0.2557,0.2752,4.761
2024-09-14 16:20:00,0.2551,0.2745,4.754
2024-09-14 16:25:00,0.255,0.2743,4.754
2024-09-14 16:30:00,0.2558,0.2746,4.753
2024-09-14 16:35:00,0.2556,0.2745,4.756
2024-09-14 16:40:00,0.2556,0.2745,4.754
2024-09-14 16:45:00,0.2553,0.2747,4.758
2024-09-14 16:50:00,0.255,0.2741,4.753
2024-09-14 16:55:00,0.2553,0.2743,4.757
2024-09-14 17:00:00,0.255,0.2742,4.755
2024-09-14 17:05:00,0.2546,0.2737,4.752
2024-09-14 17:10:00,0.2546,0.2737,4.749
2024-09-14 17:15:00,0.2546,0.2738,4.748
2024-09-14 17:20:00,0.255,0.2741,4.749
2024-09-14 17:25:00,0.2549,0.2739,4.744
2024-09-14 17:30:00,0.2548,0.2739,4.739
2024-09-14 17:35:00,0.2548,0.2738,4.74
2024-09-14 17:40:00,0.2546,0.2738,4.74
2024-09-14 17:45:00,0.2546,0.2736,4.74
2024-09-14 17:50:00,0.2547,0.2736,4.736
2024-09-14 17:55:00,0.2548,0.2738,4.737
2024-09-14 18:00:00,0.2545,0.2736,4.732
2024-09-14 18:05:00,0.2528,0.2716,4.701
2024-09-14 18:10:00,0.2531,0.2721,4.715
2024-09-14 18:15:00,0.254,0.2731,4.725
2024-09-14 18:20:00,0.2541,0.2734,4.725
2024-09-14 18:25:00,0.2532,0.2725,4.716
2024-09-14 18:30:00,0.2533,0.2729,4.725
2024-09-14 18:35:00,0.253,0.2725,4.726
2024-09-14 18:40:00,0.2532,0.2729,4.732
2024-09-14 18:45:00,0.2529,0.2725,4.724
2024-09-14 18:50:00,0.2536,0.2734,4.735
2024-09-14 18:55:00,0.2533,0.2734,4.726
2024-09-14 19:00:00,0.2528,0.2729,4.726
2024-09-14 19:05:00,0.2527,0.2727,4.724
2024-09-14 19:10:00,0.2533,0.2735,4.732
2024-09-14 19:15:00,0.2534,0.2734,4.733
2024-09-14 19:20:00,0.2537,0.2734,4.732
2024-09-14 19:25:00,0.2539,0.2738,4.737
2024-09-14 19:30:00,0.2536,0.2736,4.74
2024-09-14 19:35:00,0.2536,0.2737,4.74
2024-09-14 19:40:00,0.2536,0.274,4.738
2024-09-14 19:45:00,0.2534,0.2739,4.734
2024-09-14 19:50:00,0.2533,0.2736,4.732
2024-09-14 19:55:00,0.2532,0.2738,4.73
2024-09-14 20:00:00,0.2533,0.2739,4.731
2024-09-14 20:05:00,0.2531,0.2739,4.729
2024-09-14 20:10:00,0.253,0.2739,4.726
2024-09-14 20:15:00,0.2533,0.2742,4.737
2024-09-14 20:20:00,0.2537,0.2746,4.742
2024-09-14 20:25:00,0.2534,0.2744,4.738
2024-09-14 20:30:00,0.2538,0.2746,4.739
2024-09-14 20:35:00,0.2539,0.2748,4.737
2024-09-14 20:40:00,0.2542,0.2749,4.745
2024-09-14 20:45:00,0.2535,0.2745,4.749
2024-09-14 20:50:00,0.2538,0.2749,4.753
2024-09-14 20:55:00,0.2543,0.275,4.762
2024-09-14 21:00:00,0.2542,0.2747,4.753
2024-09-14 21:05:00,0.2539,0.2745,4.754
2024-09-14 21:10:00,0.2538,0.2747,4.751
2024-09-14 21:15:00,0.2537,0.2746,4.748
2024-09-14 21:20:00,0.2542,0.2749,4.754
2024-09-14 21:25:00,0.2545,0.2751,4.754
2024-09-14 21:30:00,0.2544,0.2749,4.752
2024-09-14 21:35:00,0.254,0.2747,4.749
2024-09-14 21:40:00,0.254,0.2747,4.748
2024-09-14 21:45:00,0.2541,0.2746,4.748
2024-09-14 21:50:00,0.254,0.2749,4.753
2024-09-14 21:55:00,0.2541,0.2747,4.752
2024-09-14 22:00:00,0.2544,0.2748,4.757
2024-09-14 22:05:00,0.2537,0.2743,4.752
2024-09-14 22:10:00,0.2536,0.2746,4.751
2024-09-14 22:15:00,0.2534,0.2742,4.749
2024-09-14 22:20:00,0.2536,0.274,4.745
2024-09-14 22:25:00,0.2537,0.2742,4.749
2024-09-14 22:30:00,0.2544,0.2745,4.751
2024-09-14 22:35:00,0.2544,0.2748,4.758
2024-09-14 22:40:00,0.2543,0.2747,4.752
2024-09-14 22:45:00,0.2545,0.2749,4.755
2024-09-14 22:50:00,0.2548,0.275,4.757
2024-09-14 22:55:00,0.2547,0.275,4.758
2024-09-14 23:00:00,0.2549,0.275,4.763
2024-09-14 23:05:00,0.255,0.2753,4.765
2024-09-14 23:10:00,0.2547,0.2749,4.764
2024-09-14 23:15:00,0.2548,0.2746,4.762
2024-09-14 23:20:00,0.2548,0.2748,4.757
2024-09-14 23:25:00,0.2547,0.2748,4.755
2024-09-14 23:30:00,0.2549,0.2749,4.759
2024-09-14 23:35:00,0.2549,0.2748,4.758
2024-09-14 23:40:00,0.255,0.2749,4.762
2024-09-14 23:45:00,0.2552,0.2749,4.764
2024-09-14 23:50:00,0.2549,0.2749,4.766
2024-09-14 23:55:00,0.2552,0.275,4.754
2024-09-15 00:00:00,0.2553,0.2752,4.757
2024-09-15 00:05:00,0.2553,0.2751,4.755
2024-09-15 00:10:00,0.2553,0.2755,4.758
2024-09-15 00:15:00,0.2552,0.2751,4.754
2024-09-15 00:20:00,0.255,0.2754,4.754
2024-09-15 00:25:00,0.2554,0.2758,4.759
2024-09-15 00:30:00,0.2552,0.2754,4.759
2024-09-15 00:35:00,0.2556,0.2757,4.759
2024-09-15 00:40:00,0.2555,0.2759,4.763
2024-09-15 00:45:00,0.2554,0.2759,4.764
2024-09-15 00:50:00,0.2557,0.2759,4.762
2024-09-15 00:55:00,0.2554,0.2756,4.76
2024-09-15 01:00:00,0.2554,0.2758,4.758
2024-09-15 01:05:00,0.2555,0.2756,4.759
2024-09-15 01:10:00,0.2557,0.2758,4.76
2024-09-15 01:15:00,0.2561,0.2762,4.763
2024-09-15 01:20:00,0.2552,0.2757,4.76
2024-09-15 01:25:00,0.2553,0.276,4.761
2024-09-15 01:30:00,0.2556,0.276,4.764
2024-09-15 01:35:00,0.2557,0.276,4.763
2024-09-15 01:40:00,0.2555,0.276,4.763
2024-09-15 01:45:00,0.2554,0.2761,4.763
2024-09-15 01:50:00,0.2552,0.2762,4.762
2024-09-15 01:55:00,0.2557,0.2766,4.764
2024-09-15 02:00:00,0.2556,0.2763,4.763
2024-09-15 02:05:00,0.2557,0.2764,4.761
2024-09-15 02:10:00,0.2554,0.2763,4.759
2024-09-15 02:15:00,0.2553,0.2763,4.759
2024-09-15 02:20:00,0.2552,0.2761,4.756
2024-09-15 02:25:00,0.2555,0.2763,4.755
2024-09-15 02:30:00,0.2561,0.2764,4.758
2024-09-15 02:35:00,0.2559,0.2765,4.762
2024-09-15 02:40:00,0.2562,0.2767,4.761
2024-09-15 02:45:00,0.2567,0.2768,4.761
2024-09-15 02:50:00,0.2571,0.2772,4.769
2024-09-15 02:55:00,0.257,0.2773,4.767
2024-09-15 03:00:00,0.2569,0.2772,4.764
2024-09-15 03:05:00,0.2569,0.2769,4.768
2024-09-15 03:10:00,0.2573,0.2774,4.768
2024-09-15 03:15:00,0.257,0.2774,4.767
2024-09-15 03:20:00,0.257,0.2772,4.765
2024-09-15 03:25:00,0.2567,0.2769,4.76
2024-09-15 03:30:00,0.2567,0.2769,4.76
2024-09-15 03:35:00,0.2567,0.2771,4.761
2024-09-15 03:40:00,0.2563,0.2766,4.763
2024-09-15 03:45:00,0.256,0.2766,4.753
2024-09-15 03:50:00,0.2561,0.2763,4.753
2024-09-15 03:55:00,0.2561,0.2764,4.756
2024-09-15 04:00:00,0.2562,0.2764,4.75
2024-09-15 04:05:00,0.2561,0.2765,4.751
2024-09-15 04:10:00,0.2562,0.2769,4.753
2024-09-15 04:15:00,0.2561,0.2766,4.755
2024-09-15 04:20:00,0.2554,0.2757,4.742
2024-09-15 04:25:00,0.2552,0.2758,4.74
2024-09-15 04:30:00,0.2552,0.2758,4.738
2024-09-15 04:40:00,0.255,0.2756,4.735
2024-09-15 04:45:00,0.2547,0.2756,4.738
2024-09-15 04:50:00,0.255,0.2757,4.74
2024-09-15 04:55:00,0.2547,0.2755,4.736
2024-09-15 05:00:00,0.2549,0.2755,4.739
2024-09-15 05:05:00,0.2552,0.2757,4.736
2024-09-15 05:10:00,0.2551,0.2757,4.736
2024-09-15 05:15:00,0.2551,0.276,4.739
2024-09-15 05:20:00,0.2552,0.2762,4.74
2024-09-15 05:25:00,0.2554,0.2759,4.744
2024-09-15 05:30:00,0.255,0.2757,4.738
2024-09-15 05:35:00,0.2552,0.2758,4.744
2024-09-15 05:40:00,0.2553,0.2761,4.742
2024-09-15 05:45:00,0.2553,0.2757,4.738
2024-09-15 05:50:00,0.2553,0.276,4.735
2024-09-15 05:55:00,0.2552,0.2759,4.735
2024-09-15 06:00:00,0.2557,0.2759,4.74
2024-09-15 06:05:00,0.2559,0.2761,4.748
2024-09-15 06:10:00,0.2557,0.2762,4.745
2024-09-15 06:15:00,0.2556,0.276,4.744
2024-09-15 06:20:00,0.2557,0.2762,4.743
2024-09-15 06:25:00,0.2558,0.2762,4.742
2024-09-15 06:30:00,0.2562,0.2764,4.746
2024-09-15 06:35:00,0.2559,0.2766,4.742
2024-09-15 06:40:00,0.2556,0.2766,4.741
2024-09-15 06:45:00,0.2559,0.2766,4.74
2024-09-15 06:50:00,0.256,0.2768,4.74
2024-09-15 06:55:00,0.2563,0.2771,4.74
2024-09-15 07:00:00,0.2564,0.2772,4.739
2024-09-15 07:05:00,0.2561,0.2772,4.739
2024-09-15 07:10:00,0.2561,0.277,4.739
2024-09-15 07:15:00,0.2558,0.277,4.739
2024-09-15 07:20:00,0.2562,0.2774,4.741
2024-09-15 07:25:00,0.2564,0.2776,4.741
2024-09-15 07:30:00,0.2563,0.2775,4.741
2024-09-15 07:35:00,0.2561,0.2773,4.739
2024-09-15 07:40:00,0.256,0.2771,4.742
2024-09-15 07:45:00,0.2563,0.2777,4.741
2024-09-15 07:50:00,0.2562,0.2775,4.745
2024-09-15 07:55:00,0.2564,0.2775,4.746
2024-09-15 08:00:00,0.2559,0.2775,4.747
2024-09-15 08:05:00,0.2559,0.2773,4.738
2024-09-15 08:10:00,0.2558,0.2775,4.739
2024-09-15 08:15:00,0.2558,0.2776,4.738
2024-09-15 08:20:00,0.2554,0.2769,4.733
2024-09-15 08:25:00,0.2552,0.277,4.733
2024-09-15 08:30:00,0.255,0.2767,4.731
2024-09-15 08:35:00,0.2551,0.2769,4.733
2024-09-15 08:40:00,0.2554,0.277,4.738
2024-09-15 08:45:00,0.2553,0.2767,4.739
2024-09-15 08:50:00,0.2549,0.2764,4.732
2024-09-15 08:55:00,0.2549,0.2763,4.726
2024-09-15 09:00:00,0.2551,0.2767,4.73
2024-09-15 09:05:00,0.2551,0.2767,4.725
2024-09-15 09:10:00,0.2547,0.2765,4.723
2024-09-15 09:15:00,0.2551,0.2769,4.723
2024-09-15 09:20:00,0.2548,0.2767,4.723
2024-09-15 09:25:00,0.2544,0.2767,4.72
2024-09-15 09:30:00,0.2548,0.277,4.729
2024-09-15 09:35:00,0.2544,0.2772,4.723
2024-09-15 09:40:00,0.2547,0.2773,4.727
2024-09-15 09:45:00,0.2543,0.2771,4.72
2024-09-15 09:50:00,0.2543,0.2771,4.717
2024-09-15 09:55:00,0.2542,0.2772,4.72
2024-09-15 10:00:00,0.2544,0.2775,4.72
2024-09-15 10:05:00,0.2538,0.2771,4.714
2024-09-15 10:10:00,0.2537,0.2772,4.714
2024-09-15 10:15:00,0.2536,0.277,4.71
2024-09-15 10:20:00,0.2536,0.2766,4.707
2024-09-15 10:25:00,0.2531,0.2762,4.704
2024-09-15 10:30:00,0.2533,0.2766,4.705
2024-09-15 10:35:00,0.2535,0.2767,4.707
2024-09-15 10:40:00,0.2533,0.2763,4.707
2024-09-15 10:45:00,0.2534,0.2764,4.707
2024-09-15 10:50:00,0.2535,0.2766,4.707
2024-09-15 10:55:00,0.2534,0.2764,4.705
2024-09-15 11:00:00,0.253,0.276,4.701
2024-09-15 11:05:00,0.2527,0.2758,4.694
2024-09-15 11:10:00,0.2529,0.2755,4.692
2024-09-15 11:15:00,0.2529,0.2754,4.698
2024-09-15 11:20:00,0.2529,0.2755,4.694
2024-09-15 11:25:00,0.2527,0.2756,4.696
2024-09-15 11:30:00,0.2522,0.2753,4.695
2024-09-15 11:35:00,0.2526,0.2754,4.691
2024-09-15 11:40:00,0.2528,0.2758,4.7
2024-09-15 11:45:00,0.2526,0.2757,4.699
2024-09-15 11:50:00,0.2524,0.2758,4.7
2024-09-15 11:55:00,0.2526,0.2761,4.697
2024-09-15 12:00:00,0.2522,0.2758,4.696
2024-09-15 12:05:00,0.2519,0.2756,4.694
2024-09-15 12:10:00,0.2523,0.2758,4.698
2024-09-15 12:15:00,0.2522,0.2757,4.699
2024-09-15 12:20:00,0.2526,0.2765,4.711
2024-09-15 12:25:00,0.2529,0.2768,4.709
2024-09-15 12:30:00,0.2528,0.2771,4.712
2024-09-15 12:35:00,0.2526,0.2769,4.708
2024-09-15 12:40:00,0.2532,0.2772,4.706
2024-09-15 12:45:00,0.2531,0.277,4.705
2024-09-15 12:50:00,0.253,0.2767,4.702
2024-09-15 12:55:00,0.2534,0.2772,4.712
2024-09-15 13:00:00,0.2543,0.278,4.72
2024-09-15 13:05:00,0.2537,0.2775,4.719
2024-09-15 13:10:00,0.2543,0.2781,4.73
2024-09-15 13:15:00,0.2547,0.2784,4.728
2024-09-15 13:20:00,0.2545,0.2786,4.729
2024-09-15 13:25:00,0.2541,0.2782,4.73
2024-09-15 13:30:00,0.2541,0.2782,4.728
2024-09-15 13:35:00,0.2542,0.2786,4.729
2024-09-15 13:40:00,0.2541,0.2788,4.729
2024-09-15 13:45:00,0.254,0.2783,4.727
2024-09-15 13:50:00,0.2533,0.2776,4.715
2024-09-15 13:55:00,0.2538,0.278,4.723
2024-09-15 14:00:00,0.2535,0.2781,4.717
2024-09-15 14:05:00,0.2538,0.2782,4.716
2024-09-15 14:10:00,0.2529,0.2774,4.709
2024-09-15 14:15:00,0.2517,0.276,4.696
2024-09-15 14:20:00,0.252,0.2765,4.697
2024-09-15 14:25:00,0.2525,0.277,4.705
2024-09-15 14:30:00,0.2527,0.2772,4.705
2024-09-15 14:35:00,0.253,0.2777,4.716
