timestamp,BNSOL/USDT_2025_15T,SOL/USDT_2025_15T
2025-02-14 02:00:00,203.2,196.48
2025-02-14 02:15:00,203.0,196.16
2025-02-14 02:30:00,203.1,196.62
2025-02-14 02:45:00,202.4,195.69
2025-02-14 03:00:00,202.7,196.04
2025-02-14 03:15:00,202.5,195.96
2025-02-14 03:30:00,203.0,196.44
2025-02-14 03:45:00,203.8,197.0
2025-02-14 04:00:00,203.2,196.42
2025-02-14 04:15:00,202.9,196.06
2025-02-14 04:30:00,202.7,195.76
2025-02-14 04:45:00,202.1,195.42
2025-02-14 05:00:00,202.3,195.66
2025-02-14 05:15:00,202.3,195.66
2025-02-14 05:30:00,201.9,195.19
2025-02-14 05:45:00,202.2,195.49
2025-02-14 06:00:00,202.4,195.58
2025-02-14 06:15:00,202.3,195.68
2025-02-14 06:30:00,202.5,196.04
2025-02-14 06:45:00,202.8,196.22
2025-02-14 07:00:00,203.3,196.69
2025-02-14 07:15:00,203.6,196.84
2025-02-14 07:30:00,203.5,196.93
2025-02-14 07:45:00,203.2,196.59
2025-02-14 08:00:00,203.6,196.69
2025-02-14 08:15:00,204.8,197.85
2025-02-14 08:30:00,204.4,197.7
2025-02-14 08:45:00,204.3,197.51
2025-02-14 09:00:00,205.3,198.42
2025-02-14 09:15:00,204.8,198.1
2025-02-14 09:30:00,205.4,198.89
2025-02-14 09:45:00,206.7,199.92
2025-02-14 10:00:00,207.3,200.45
2025-02-14 10:15:00,206.7,199.88
2025-02-14 10:30:00,207.8,201.02
2025-02-14 10:45:00,207.4,200.61
2025-02-14 11:00:00,208.4,201.09
2025-02-14 11:15:00,206.6,199.8
2025-02-14 11:30:00,206.1,199.32
2025-02-14 11:45:00,206.4,199.59
2025-02-14 12:00:00,204.8,198.23
2025-02-14 12:15:00,204.3,197.54
2025-02-14 12:30:00,203.9,197.06
2025-02-14 12:45:00,204.0,197.03
2025-02-14 13:00:00,204.1,197.2
2025-02-14 13:15:00,203.1,196.56
2025-02-14 13:30:00,204.0,197.33
2025-02-14 13:45:00,204.7,197.81
2025-02-14 14:00:00,204.2,197.5
2025-02-14 14:15:00,203.8,197.02
2025-02-14 14:30:00,205.3,198.61
2025-02-14 14:45:00,206.5,199.76
2025-02-14 15:00:00,206.5,199.83
2025-02-14 15:15:00,205.8,198.65
2025-02-14 15:30:00,205.9,199.12
2025-02-14 15:45:00,207.6,200.86
2025-02-14 16:00:00,207.1,200.17
2025-02-14 16:15:00,206.9,199.87
2025-02-14 16:30:00,206.9,199.84
2025-02-14 16:45:00,208.5,201.62
2025-02-14 17:00:00,208.3,201.38
2025-02-14 17:15:00,209.3,202.43
2025-02-14 17:30:00,210.7,203.85
2025-02-14 17:45:00,211.6,204.63
2025-02-14 18:00:00,211.8,204.89
2025-02-14 18:15:00,210.9,203.99
2025-02-14 18:30:00,210.2,203.02
2025-02-14 18:45:00,209.6,202.73
2025-02-14 19:00:00,210.4,203.47
2025-02-14 19:15:00,209.2,202.4
2025-02-14 19:30:00,209.2,202.38
2025-02-14 19:45:00,208.5,201.56
2025-02-14 20:00:00,208.8,201.86
2025-02-14 20:15:00,208.7,201.77
2025-02-14 20:30:00,208.9,201.89
2025-02-14 20:45:00,208.0,201.17
2025-02-14 21:00:00,206.8,200.03
2025-02-14 21:15:00,207.4,200.52
2025-02-14 21:30:00,208.0,201.12
2025-02-14 21:45:00,208.5,201.47
2025-02-14 22:00:00,206.9,200.02
2025-02-14 22:15:00,207.7,200.85
2025-02-14 22:30:00,207.4,200.39
2025-02-14 22:45:00,206.4,199.41
2025-02-14 23:00:00,206.5,199.51
2025-02-14 23:15:00,206.1,199.37
2025-02-14 23:30:00,206.2,199.25
2025-02-14 23:45:00,206.5,199.39
2025-02-15 00:00:00,204.8,197.89
2025-02-15 00:15:00,204.6,197.48
2025-02-15 00:30:00,204.7,197.73
2025-02-15 00:45:00,205.0,198.09
2025-02-15 01:00:00,205.5,198.47
2025-02-15 01:15:00,205.4,198.25
2025-02-15 01:30:00,205.6,198.53
2025-02-15 01:45:00,206.7,199.49
2025-02-15 02:00:00,206.9,199.89
2025-02-15 02:15:00,205.7,198.51
2025-02-15 02:30:00,205.7,198.94
2025-02-15 02:45:00,206.3,199.22
2025-02-15 03:00:00,206.6,199.48
2025-02-15 03:15:00,206.1,199.03
2025-02-15 03:30:00,205.8,198.55
2025-02-15 03:45:00,205.5,198.36
2025-02-15 04:00:00,206.0,198.61
2025-02-15 04:15:00,205.4,198.3
2025-02-15 04:30:00,204.2,197.39
2025-02-15 04:45:00,204.5,197.46
2025-02-15 05:00:00,204.5,197.29
2025-02-15 05:15:00,204.3,197.31
2025-02-15 05:30:00,204.6,197.42
2025-02-15 05:45:00,204.3,197.31
2025-02-15 06:00:00,203.9,196.8
2025-02-15 06:15:00,203.9,196.87
2025-02-15 06:30:00,203.3,196.35
2025-02-15 06:45:00,202.7,195.79
2025-02-15 07:00:00,202.7,195.67
2025-02-15 07:15:00,203.1,196.19
2025-02-15 07:30:00,203.7,196.71
2025-02-15 07:45:00,203.1,195.9
2025-02-15 08:00:00,203.0,196.07
2025-02-15 08:15:00,203.5,196.46
2025-02-15 08:30:00,203.3,196.37
2025-02-15 08:45:00,203.0,196.08
2025-02-15 09:00:00,203.2,196.44
2025-02-15 09:15:00,202.6,195.48
2025-02-15 09:30:00,202.8,195.7
2025-02-15 09:45:00,202.4,195.2
2025-02-15 10:00:00,201.4,194.46
2025-02-15 10:15:00,201.1,194.48
2025-02-15 10:30:00,201.4,194.71
2025-02-15 10:45:00,202.1,195.05
2025-02-15 11:00:00,201.9,194.89
2025-02-15 11:15:00,201.5,194.38
2025-02-15 11:30:00,201.5,194.55
2025-02-15 11:45:00,201.7,194.85
2025-02-15 12:00:00,202.2,195.14
2025-02-15 12:15:00,202.6,195.8
2025-02-15 12:30:00,202.5,195.43
2025-02-15 12:45:00,202.9,195.69
2025-02-15 13:00:00,202.0,195.08
2025-02-15 13:15:00,202.3,195.28
2025-02-15 13:30:00,202.4,195.54
2025-02-15 13:45:00,201.9,195.01
2025-02-15 14:00:00,201.6,194.91
2025-02-15 14:15:00,201.0,194.23
2025-02-15 14:30:00,200.2,193.54
2025-02-15 14:45:00,201.2,194.29
2025-02-15 15:00:00,201.0,194.26
2025-02-15 15:15:00,200.8,193.9
2025-02-15 15:30:00,201.4,194.63
2025-02-15 15:45:00,201.3,194.66
2025-02-15 16:00:00,201.3,194.58
2025-02-15 16:15:00,201.6,194.93
2025-02-15 16:30:00,201.2,194.11
2025-02-15 16:45:00,201.2,194.3
2025-02-15 17:00:00,201.2,194.57
2025-02-15 17:15:00,200.8,194.21
2025-02-15 17:30:00,200.4,193.58
2025-02-15 17:45:00,200.4,193.67
2025-02-15 18:00:00,201.1,194.37
2025-02-15 18:15:00,201.2,194.53
2025-02-15 18:30:00,201.4,194.73
2025-02-15 18:45:00,201.6,194.83
2025-02-15 19:00:00,201.4,194.68
2025-02-15 19:15:00,201.5,194.76
2025-02-15 19:30:00,201.2,194.39
2025-02-15 19:45:00,201.0,194.17
2025-02-15 20:00:00,201.2,194.41
2025-02-15 20:15:00,200.4,193.76
2025-02-15 20:30:00,199.9,193.39
2025-02-15 20:45:00,199.8,193.22
2025-02-15 21:00:00,200.7,193.99
2025-02-15 21:15:00,200.7,193.93
2025-02-15 21:30:00,200.6,193.95
2025-02-15 21:45:00,201.0,194.33
2025-02-15 22:00:00,201.6,194.91
2025-02-15 22:15:00,200.6,193.96
2025-02-15 22:30:00,200.5,193.7
2025-02-15 22:45:00,201.0,194.5
2025-02-15 23:00:00,201.5,194.72
2025-02-15 23:15:00,201.6,194.81
2025-02-15 23:30:00,201.3,194.48
2025-02-15 23:45:00,201.2,194.48
2025-02-16 00:00:00,201.5,194.77
2025-02-16 00:15:00,202.1,195.1
2025-02-16 00:30:00,201.6,194.83
2025-02-16 00:45:00,201.8,195.04
2025-02-16 01:00:00,201.4,194.67
2025-02-16 01:15:00,201.1,194.31
2025-02-16 01:30:00,200.8,194.17
2025-02-16 01:45:00,201.8,194.85
2025-02-16 02:00:00,200.9,193.81
2025-02-16 02:15:00,200.9,194.08
2025-02-16 02:30:00,200.9,194.1
2025-02-16 02:45:00,200.3,193.58
2025-02-16 03:00:00,200.3,193.49
2025-02-16 03:15:00,200.4,193.6
2025-02-16 03:30:00,201.1,194.12
2025-02-16 03:45:00,201.4,194.73
2025-02-16 04:00:00,201.9,194.97
2025-02-16 04:15:00,201.7,194.61
2025-02-16 04:30:00,201.6,194.47
2025-02-16 04:45:00,201.4,194.54
2025-02-16 05:00:00,201.3,194.64
2025-02-16 05:15:00,201.7,194.73
2025-02-16 05:30:00,201.8,194.91
2025-02-16 05:45:00,202.0,195.14
2025-02-16 06:00:00,202.3,195.56
2025-02-16 06:15:00,203.0,195.99
2025-02-16 06:30:00,202.8,195.57
2025-02-16 06:45:00,202.2,195.29
2025-02-16 07:00:00,201.0,194.07
2025-02-16 07:15:00,200.1,193.32
2025-02-16 07:30:00,200.5,193.54
2025-02-16 07:45:00,199.6,192.89
2025-02-16 08:00:00,200.2,193.43
2025-02-16 08:15:00,200.5,193.61
2025-02-16 08:30:00,199.8,192.85
2025-02-16 08:45:00,200.0,193.22
2025-02-16 09:00:00,199.5,192.75
2025-02-16 09:15:00,199.9,193.01
2025-02-16 09:30:00,200.1,193.27
2025-02-16 09:45:00,200.6,193.72
2025-02-16 10:00:00,200.6,193.74
2025-02-16 10:15:00,200.4,193.59
2025-02-16 10:30:00,200.2,193.32
2025-02-16 10:45:00,199.8,193.04
2025-02-16 11:00:00,200.0,193.22
2025-02-16 11:15:00,200.4,193.61
2025-02-16 11:30:00,200.1,193.3
2025-02-16 11:45:00,200.4,193.73
2025-02-16 12:00:00,200.5,193.77
2025-02-16 12:15:00,200.1,193.21
2025-02-16 12:30:00,199.5,192.65
2025-02-16 12:45:00,199.5,192.66
2025-02-16 13:00:00,199.1,192.43
2025-02-16 13:15:00,199.3,192.37
2025-02-16 13:30:00,198.1,191.25
2025-02-16 13:45:00,197.4,190.73
2025-02-16 14:00:00,197.8,190.89
2025-02-16 14:15:00,196.9,190.08
2025-02-16 14:30:00,196.8,190.14
2025-02-16 14:45:00,196.6,190.11
2025-02-16 15:00:00,196.9,190.2
2025-02-16 15:15:00,197.2,190.54
2025-02-16 15:30:00,197.0,190.41
2025-02-16 15:45:00,197.0,190.32
2025-02-16 16:00:00,197.4,190.79
2025-02-16 16:15:00,197.8,191.0
2025-02-16 16:30:00,197.1,190.45
2025-02-16 16:45:00,197.0,190.35
2025-02-16 17:00:00,197.7,190.94
2025-02-16 17:15:00,197.2,190.47
2025-02-16 17:30:00,197.1,190.52
2025-02-16 17:45:00,196.6,190.03
2025-02-16 18:00:00,196.3,189.65
2025-02-16 18:15:00,195.2,188.5
2025-02-16 18:30:00,195.9,189.33
2025-02-16 18:45:00,195.8,189.27
2025-02-16 19:00:00,195.1,188.45
2025-02-16 19:15:00,194.8,188.24
2025-02-16 19:30:00,195.2,188.76
2025-02-16 19:45:00,195.8,189.23
2025-02-16 20:00:00,195.8,189.01
2025-02-16 20:15:00,196.1,189.36
2025-02-16 20:30:00,195.4,188.78
2025-02-16 20:45:00,194.9,188.3
2025-02-16 21:00:00,193.0,186.54
2025-02-16 21:15:00,194.1,187.62
2025-02-16 21:30:00,195.9,189.48
2025-02-16 21:45:00,195.3,188.95
2025-02-16 22:00:00,195.2,188.78
2025-02-16 22:15:00,194.5,188.14
2025-02-16 22:30:00,194.3,187.94
2025-02-16 22:45:00,195.2,188.84
2025-02-16 23:00:00,195.1,188.51
2025-02-16 23:15:00,195.4,188.64
2025-02-16 23:30:00,195.6,188.75
2025-02-16 23:45:00,195.1,188.27
2025-02-17 00:00:00,195.4,188.62
2025-02-17 00:15:00,195.4,188.91
2025-02-17 00:30:00,195.6,188.95
2025-02-17 00:45:00,195.2,189.02
2025-02-17 01:00:00,195.5,189.26
2025-02-17 01:15:00,194.7,188.48
2025-02-17 01:30:00,195.3,188.89
2025-02-17 01:45:00,195.6,189.12
2025-02-17 02:00:00,195.0,188.83
2025-02-17 02:15:00,195.4,189.08
2025-02-17 02:30:00,194.5,187.97
2025-02-17 02:45:00,193.5,187.14
2025-02-17 03:00:00,192.8,186.4
2025-02-17 03:15:00,193.0,186.59
2025-02-17 03:30:00,192.7,186.23
2025-02-17 03:45:00,193.0,186.34
2025-02-17 04:00:00,192.1,185.73
2025-02-17 04:15:00,191.7,185.5
2025-02-17 04:30:00,190.8,184.24
2025-02-17 04:45:00,189.9,183.18
2025-02-17 05:00:00,189.0,182.56
2025-02-17 05:15:00,188.0,181.71
2025-02-17 05:30:00,188.6,182.44
2025-02-17 05:45:00,190.1,184.18
2025-02-17 06:00:00,190.8,184.53
2025-02-17 06:15:00,190.4,184.25
2025-02-17 06:30:00,189.9,183.53
2025-02-17 06:45:00,189.6,183.54
2025-02-17 07:00:00,188.7,182.49
2025-02-17 07:15:00,188.1,181.9
2025-02-17 07:30:00,187.2,181.14
2025-02-17 07:45:00,187.5,181.35
2025-02-17 08:00:00,188.8,182.59
2025-02-17 08:15:00,187.8,181.65
2025-02-17 08:30:00,189.1,182.83
2025-02-17 08:45:00,190.1,183.95
2025-02-17 09:00:00,190.7,184.41
2025-02-17 09:15:00,190.7,184.46
2025-02-17 09:30:00,191.2,184.9
2025-02-17 09:45:00,190.5,184.2
2025-02-17 10:00:00,191.4,185.02
2025-02-17 10:15:00,190.8,184.43
2025-02-17 10:30:00,189.5,183.39
2025-02-17 10:45:00,189.7,183.51
2025-02-17 11:00:00,190.2,184.11
2025-02-17 11:15:00,190.2,183.83
2025-02-17 11:30:00,190.2,183.97
2025-02-17 11:45:00,190.4,184.25
2025-02-17 12:00:00,191.0,184.75
2025-02-17 12:15:00,192.2,185.9
2025-02-17 12:30:00,192.3,186.03
2025-02-17 12:45:00,192.2,186.0
2025-02-17 13:00:00,191.8,185.5
2025-02-17 13:15:00,191.8,185.35
2025-02-17 13:30:00,191.6,185.25
2025-02-17 13:45:00,191.3,184.95
2025-02-17 14:00:00,193.1,186.78
2025-02-17 14:15:00,191.1,184.79
2025-02-17 14:30:00,190.8,184.43
2025-02-17 14:45:00,190.5,184.26
2025-02-17 15:00:00,189.5,183.16
2025-02-17 15:15:00,188.6,182.47
2025-02-17 15:30:00,187.4,181.2
2025-02-17 15:45:00,186.5,180.36
2025-02-17 16:00:00,186.3,180.27
2025-02-17 16:15:00,184.9,178.81
2025-02-17 16:30:00,184.6,178.61
2025-02-17 16:45:00,184.5,178.32
2025-02-17 17:00:00,184.9,178.93
2025-02-17 17:15:00,184.0,178.1
2025-02-17 17:30:00,184.4,178.33
2025-02-17 17:45:00,183.5,177.41
2025-02-17 18:00:00,184.0,178.05
2025-02-17 18:15:00,183.2,177.39
2025-02-17 18:30:00,181.9,176.05
2025-02-17 18:45:00,181.6,175.7
2025-02-17 19:00:00,182.6,176.46
2025-02-17 19:15:00,183.5,177.49
2025-02-17 19:30:00,183.4,177.39
2025-02-17 19:45:00,183.1,177.09
2025-02-17 20:00:00,184.6,178.45
2025-02-17 20:15:00,184.9,178.81
2025-02-17 20:30:00,184.7,178.76
2025-02-17 20:45:00,184.6,178.49
2025-02-17 21:00:00,185.5,179.42
2025-02-17 21:15:00,186.6,180.84
2025-02-17 21:30:00,186.2,180.17
2025-02-17 21:45:00,187.3,181.18
2025-02-17 22:00:00,186.7,180.41
2025-02-17 22:15:00,186.2,179.96
2025-02-17 22:30:00,186.1,179.96
2025-02-17 22:45:00,184.8,178.79
2025-02-17 23:00:00,184.9,178.77
2025-02-17 23:15:00,184.3,178.2
2025-02-17 23:30:00,183.7,177.55
2025-02-17 23:45:00,183.6,177.53
2025-02-18 00:00:00,183.0,177.02
2025-02-18 00:15:00,181.6,175.69
2025-02-18 00:30:00,181.9,176.03
2025-02-18 00:45:00,182.8,176.79
2025-02-18 01:00:00,183.8,177.72
2025-02-18 01:15:00,183.5,177.57
2025-02-18 01:30:00,183.5,177.57
2025-02-18 01:45:00,184.2,178.01
2025-02-18 02:00:00,183.9,177.86
2025-02-18 02:15:00,184.1,178.25
2025-02-18 02:30:00,183.9,178.0
2025-02-18 02:45:00,184.1,178.33
2025-02-18 03:00:00,184.5,178.45
2025-02-18 03:15:00,184.3,178.15
2025-02-18 03:30:00,183.8,177.86
2025-02-18 03:45:00,184.0,177.98
2025-02-18 04:00:00,183.8,177.39
2025-02-18 04:15:00,182.9,176.76
2025-02-18 04:30:00,183.0,177.0
2025-02-18 04:45:00,181.8,175.83
2025-02-18 05:00:00,180.8,174.78
2025-02-18 05:15:00,179.6,173.63
2025-02-18 05:30:00,179.0,173.38
2025-02-18 05:45:00,178.2,172.25
2025-02-18 06:00:00,173.2,167.65
2025-02-18 06:15:00,173.6,167.8
2025-02-18 06:30:00,172.9,167.15
2025-02-18 06:45:00,171.1,165.32
2025-02-18 07:00:00,170.9,165.42
2025-02-18 07:15:00,173.3,167.59
2025-02-18 07:30:00,172.1,166.47
2025-02-18 07:45:00,171.1,165.72
2025-02-18 08:00:00,171.3,165.63
2025-02-18 08:15:00,172.2,166.58
2025-02-18 08:30:00,171.1,165.77
2025-02-18 08:45:00,169.5,163.89
2025-02-18 09:00:00,170.9,165.2
2025-02-18 09:15:00,174.9,169.11
2025-02-18 09:30:00,173.7,168.08
2025-02-18 09:45:00,175.9,170.0
2025-02-18 10:00:00,175.0,169.11
2025-02-18 10:15:00,174.7,168.93
2025-02-18 10:30:00,175.0,169.06
2025-02-18 10:45:00,173.7,167.95
2025-02-18 11:00:00,174.7,168.67
2025-02-18 11:15:00,174.5,168.59
2025-02-18 11:30:00,173.8,168.21
2025-02-18 11:45:00,174.5,168.72
2025-02-18 12:00:00,175.4,169.27
2025-02-18 12:15:00,175.1,169.32
2025-02-18 12:30:00,177.1,171.09
2025-02-18 12:45:00,176.7,170.7
2025-02-18 13:00:00,175.5,169.71
2025-02-18 13:15:00,174.9,169.09
2025-02-18 13:30:00,175.6,169.31
2025-02-18 13:45:00,175.4,169.68
2025-02-18 14:00:00,175.3,169.22
2025-02-18 14:15:00,175.5,169.75
2025-02-18 14:30:00,173.0,167.08
2025-02-18 14:45:00,172.8,166.98
2025-02-18 15:00:00,172.3,166.59
2025-02-18 15:15:00,171.3,165.49
2025-02-18 15:30:00,171.7,165.91
2025-02-18 15:45:00,171.6,165.95
2025-02-18 16:00:00,172.1,166.21
2025-02-18 16:15:00,172.0,165.9
2025-02-18 16:30:00,169.6,163.87
2025-02-18 16:45:00,167.9,162.42
2025-02-18 17:00:00,169.6,163.79
2025-02-18 17:15:00,167.5,161.75
2025-02-18 17:30:00,167.4,161.82
2025-02-18 17:45:00,169.1,163.52
2025-02-18 18:00:00,170.4,164.79
2025-02-18 18:15:00,170.9,165.09
2025-02-18 18:30:00,170.2,164.38
2025-02-18 18:45:00,170.0,163.97
2025-02-18 19:00:00,170.4,164.66
2025-02-18 19:15:00,169.8,164.11
2025-02-18 19:30:00,170.3,164.26
2025-02-18 19:45:00,171.0,165.31
2025-02-18 20:00:00,172.2,166.44
2025-02-18 20:15:00,171.9,166.11
2025-02-18 20:30:00,170.3,164.49
2025-02-18 20:45:00,170.2,164.58
2025-02-18 21:00:00,172.1,166.17
2025-02-18 21:15:00,173.9,167.99
2025-02-18 21:30:00,173.4,167.64
2025-02-18 21:45:00,173.4,167.58
2025-02-18 22:00:00,173.6,167.85
2025-02-18 22:15:00,175.6,169.46
2025-02-18 22:30:00,174.3,168.4
2025-02-18 22:45:00,173.7,167.78
2025-02-18 23:00:00,174.7,168.89
2025-02-18 23:15:00,175.3,169.26
2025-02-18 23:30:00,174.7,168.97
2025-02-18 23:45:00,175.3,169.32
2025-02-19 00:00:00,175.7,169.52
2025-02-19 00:15:00,176.2,170.07
2025-02-19 00:30:00,175.0,169.13
2025-02-19 00:45:00,174.6,168.68
2025-02-19 01:00:00,173.9,167.77
2025-02-19 01:15:00,173.9,168.27
2025-02-19 01:30:00,174.2,168.28
2025-02-19 01:45:00,174.4,168.44
2025-02-19 02:00:00,175.1,169.23
2025-02-19 02:15:00,174.6,168.68
2025-02-19 02:30:00,175.2,169.17
2025-02-19 02:45:00,175.3,169.32
2025-02-19 03:00:00,173.6,167.86
2025-02-19 03:15:00,173.8,167.83
2025-02-19 03:30:00,172.9,167.06
2025-02-19 03:45:00,173.4,167.48
2025-02-19 04:00:00,172.6,167.11
2025-02-19 04:15:00,171.6,165.78
2025-02-19 04:30:00,170.9,165.09
2025-02-19 04:45:00,170.1,163.94
2025-02-19 05:00:00,171.1,165.47
2025-02-19 05:15:00,171.3,165.67
2025-02-19 05:30:00,172.3,166.59
2025-02-19 05:45:00,173.0,167.1
2025-02-19 06:00:00,173.4,167.39
2025-02-19 06:15:00,173.2,167.17
2025-02-19 06:30:00,172.5,166.72
2025-02-19 06:45:00,174.0,168.01
2025-02-19 07:00:00,175.0,168.95
2025-02-19 07:15:00,174.8,168.8
2025-02-19 07:30:00,175.4,169.35
2025-02-19 07:45:00,175.1,168.95
2025-02-19 08:00:00,175.6,169.42
2025-02-19 08:15:00,175.7,169.81
2025-02-19 08:30:00,175.7,169.58
2025-02-19 08:45:00,174.7,168.74
2025-02-19 09:00:00,175.3,169.56
2025-02-19 09:15:00,175.6,169.42
2025-02-19 09:30:00,175.8,169.93
2025-02-19 09:45:00,177.0,170.75
2025-02-19 10:00:00,177.8,171.67
2025-02-19 10:15:00,177.9,171.87
2025-02-19 10:30:00,177.5,171.5
2025-02-19 10:45:00,178.3,172.03
2025-02-19 11:00:00,179.3,173.19
2025-02-19 11:15:00,180.1,173.63
2025-02-19 11:30:00,179.6,173.35
2025-02-19 11:45:00,180.1,173.92
2025-02-19 12:00:00,179.1,172.92
2025-02-19 12:15:00,179.6,173.5
2025-02-19 12:30:00,178.9,172.88
2025-02-19 12:45:00,177.7,171.63
2025-02-19 13:00:00,177.8,171.89
2025-02-19 13:15:00,178.1,171.97
2025-02-19 13:30:00,177.3,171.01
2025-02-19 13:45:00,177.6,171.59
2025-02-19 14:00:00,177.0,170.64
2025-02-19 14:15:00,177.2,171.0
2025-02-19 14:30:00,175.4,169.39
2025-02-19 14:45:00,174.6,168.6
2025-02-19 15:00:00,174.7,168.55
2025-02-19 15:15:00,175.7,169.65
2025-02-19 15:30:00,176.9,170.82
2025-02-19 15:45:00,175.6,169.74
2025-02-19 16:00:00,176.0,170.02
2025-02-19 16:15:00,177.5,171.1
2025-02-19 16:30:00,177.2,171.06
2025-02-19 16:45:00,177.7,171.53
2025-02-19 17:00:00,178.1,171.9
2025-02-19 17:15:00,177.7,171.77
2025-02-19 17:30:00,177.6,171.38
2025-02-19 17:45:00,177.1,170.82
2025-02-19 18:00:00,176.4,170.13
2025-02-19 18:15:00,176.1,169.84
2025-02-19 18:30:00,176.2,170.01
2025-02-19 18:45:00,175.7,169.69
2025-02-19 19:00:00,175.8,170.55
2025-02-19 19:15:00,175.4,169.42
2025-02-19 19:30:00,175.0,168.98
2025-02-19 19:45:00,174.7,168.7
2025-02-19 20:00:00,175.3,169.45
2025-02-19 20:15:00,173.8,167.74
2025-02-19 20:30:00,174.4,168.41
2025-02-19 20:45:00,172.9,166.99
2025-02-19 21:00:00,172.9,166.94
2025-02-19 21:15:00,173.8,167.71
2025-02-19 21:30:00,173.9,167.68
2025-02-19 21:45:00,172.7,166.97
2025-02-19 22:00:00,173.5,167.6
2025-02-19 22:15:00,173.6,167.58
2025-02-19 22:30:00,173.6,167.56
2025-02-19 22:45:00,173.8,167.72
2025-02-19 23:00:00,174.4,168.44
2025-02-19 23:15:00,175.3,169.3
2025-02-19 23:30:00,175.7,169.72
2025-02-19 23:45:00,175.0,168.93
2025-02-20 00:00:00,174.8,168.7
2025-02-20 00:15:00,174.5,168.39
2025-02-20 00:30:00,174.9,168.9
2025-02-20 00:45:00,176.1,169.99
2025-02-20 01:00:00,175.2,169.2
2025-02-20 01:15:00,175.0,169.03
2025-02-20 01:30:00,174.3,168.23
2025-02-20 01:45:00,174.2,168.24
2025-02-20 02:00:00,175.4,169.56
2025-02-20 02:15:00,175.5,169.55
2025-02-20 02:30:00,176.0,169.92
2025-02-20 02:45:00,178.0,171.89
2025-02-20 03:00:00,177.6,171.39
2025-02-20 03:15:00,177.0,170.96
2025-02-20 03:30:00,177.7,171.68
2025-02-20 03:45:00,178.7,172.44
2025-02-20 04:00:00,179.7,173.57
2025-02-20 04:15:00,180.1,173.87
2025-02-20 04:30:00,179.1,173.02
2025-02-20 04:45:00,179.2,173.04
2025-02-20 05:00:00,178.9,172.75
2025-02-20 05:15:00,178.7,172.62
2025-02-20 05:30:00,178.7,172.67
2025-02-20 05:45:00,178.5,172.38
2025-02-20 06:00:00,178.3,172.02
2025-02-20 06:15:00,178.4,172.08
2025-02-20 06:30:00,177.8,171.68
2025-02-20 06:45:00,177.8,171.77
2025-02-20 07:00:00,177.3,171.19
2025-02-20 07:15:00,177.5,171.28
2025-02-20 07:30:00,177.9,171.8
2025-02-20 07:45:00,178.0,171.77
2025-02-20 08:00:00,177.8,171.61
2025-02-20 08:15:00,178.0,171.88
2025-02-20 08:30:00,178.2,172.14
2025-02-20 08:45:00,178.4,172.28
2025-02-20 09:00:00,178.4,172.24
2025-02-20 09:15:00,177.9,171.9
2025-02-20 09:30:00,178.5,172.33
2025-02-20 09:45:00,178.2,172.06
2025-02-20 10:00:00,178.6,172.37
2025-02-20 10:15:00,179.1,173.0
2025-02-20 10:30:00,179.6,173.4
2025-02-20 10:45:00,180.2,173.8
2025-02-20 11:00:00,179.7,173.5
2025-02-20 11:15:00,180.9,174.6
2025-02-20 11:30:00,179.9,173.59
2025-02-20 11:45:00,180.3,173.99
2025-02-20 12:00:00,180.9,174.77
2025-02-20 12:15:00,180.3,174.07
2025-02-20 12:30:00,180.5,174.02
2025-02-20 12:45:00,179.8,173.4
2025-02-20 13:00:00,179.5,173.17
2025-02-20 13:15:00,179.4,172.94
2025-02-20 13:30:00,179.0,172.97
2025-02-20 13:45:00,180.1,174.14
2025-02-20 14:00:00,181.2,175.05
2025-02-20 14:15:00,181.6,175.33
2025-02-20 14:30:00,181.4,175.05
2025-02-20 14:45:00,178.8,172.53
2025-02-20 15:00:00,179.0,172.87
2025-02-20 15:15:00,179.1,172.92
2025-02-20 15:30:00,178.9,172.47
2025-02-20 15:45:00,177.8,171.61
2025-02-20 16:00:00,178.9,172.58
2025-02-20 16:15:00,179.4,173.17
2025-02-20 16:30:00,179.0,172.81
2025-02-20 16:45:00,177.9,171.86
2025-02-20 17:00:00,179.0,172.8
2025-02-20 17:15:00,179.1,173.04
2025-02-20 17:30:00,179.2,172.94
2025-02-20 17:45:00,179.6,173.38
2025-02-20 18:00:00,180.3,174.14
2025-02-20 18:15:00,180.7,174.54
2025-02-20 18:30:00,180.4,174.29
2025-02-20 18:45:00,180.5,174.29
2025-02-20 19:00:00,180.7,174.48
2025-02-20 19:15:00,181.6,175.39
2025-02-20 19:30:00,180.5,174.37
2025-02-20 19:45:00,181.2,174.98
2025-02-20 20:00:00,181.4,175.09
2025-02-20 20:15:00,181.5,175.29
2025-02-20 20:30:00,181.1,174.79
2025-02-20 20:45:00,180.8,174.6
2025-02-20 21:00:00,180.2,174.05
2025-02-20 21:15:00,180.3,174.17
2025-02-20 21:30:00,179.9,173.77
2025-02-20 21:45:00,179.6,173.32
2025-02-20 22:00:00,179.9,173.74
2025-02-20 22:15:00,180.2,174.04
2025-02-20 22:30:00,180.3,174.16
2025-02-20 22:45:00,180.3,174.06
2025-02-20 23:00:00,180.6,174.38
2025-02-20 23:15:00,181.5,175.25
2025-02-20 23:30:00,182.2,176.03
2025-02-20 23:45:00,182.3,176.0
2025-02-21 00:00:00,182.2,175.68
