Unnamed: 0,Pair,Total return (%),Sharpe ratio,Max drawdown (%),Number of trades,Non-stop loss win rate (%),Mean trade duration/Reversion speed from threshold (mins),Average entry beta,Median Absolute Percent Delta Beta (%),Beta series returns MAD (%),Average S1 trade returns (%),Average S2 trade returns (%)
0,IOTAUSDT_2024_5m ~ APTUSDT_2024_5m,38.79904561507968,0.1353530605722212,11.440610765377484,111,57.65765765765766,393.7837837837838,0.0149386872421536,27.295203278832982,0.4453448921930003,0.3632629098989183,0.713355919303384
0,MANAUSDT_2024_5m ~ CRVUSDT_2024_5m,22.34671447361093,0.1394128571275909,6.164334969829481,109,66.97247706422019,374.2660550458715,0.633064297526242,27.28535850468122,0.3767450146290763,-0.0729333360704413,-0.2667983948254959
0,HBARUSDT_2024_5m ~ UNIUSDT_2024_5m,-8.839120100017002,-0.0139690809360435,46.22113387296606,107,61.6822429906542,360.04672897196264,0.0068953283538332,41.939963386711305,0.5698818870199962,0.738209916830947,0.5445204900392246
0,APTUSDT_2024_5m ~ ALGOUSDT_2024_5m,8.935480999734658,0.0342392356581675,21.46210559786575,109,53.21100917431193,342.5229357798165,41.78319906319824,20.37441614116329,0.4368016544046171,0.1524508917954887,0.2487133583194017
0,FLOWUSDT_2024_5m ~ SANDUSDT_2024_5m,7.70351288166309,0.0435817164063914,13.44311754631025,131,63.358778625954194,409.00763358778624,2.028629411816941,15.280150887654209,0.2593175297494032,-0.1577434735689465,-0.0741989731002664
0,HBARUSDT_2024_5m ~ MANAUSDT_2024_5m,-81.1792307953226,-0.1083995282123674,98.5698766535348,104,56.730769230769226,430.1923076923077,0.1985416732986955,27.26396791610085,0.4082881194052645,0.8232410562694358,-0.1932650978343847
0,ALGOUSDT_2024_5m ~ CRVUSDT_2024_5m,37.3140618295521,0.1739170356572132,8.637185456083255,112,66.07142857142857,395.9821428571428,0.3224988498698006,28.357526947418226,0.4240697559221851,0.0946661230654167,0.1391499365514048
0,EGLDUSDT_2024_5m ~ TIAUSDT_2024_5m,-57.70569687133486,-0.1689783166430014,61.90276155112196,130,52.307692307692314,391.38461538461536,1.870799248353364,33.76758139067604,0.6083265347279321,-0.2622871562834447,0.4677736605997595
0,FETUSDT_2024_5m ~ GALAUSDT_2024_5m,-20.764946705051297,-0.0476032616703819,34.67651760203445,125,51.2,391.24,32.61679131181575,29.900523981340715,0.5000621905545732,0.0727583890222192,-0.1222299944519579
0,HBARUSDT_2024_5m ~ SANDUSDT_2024_5m,-69.45960579779418,-0.1083335993087118,88.38777579136143,108,56.481481481481474,435.69444444444446,0.1643933991865777,23.835009653767127,0.3740541310605305,0.9320860862599408,0.078492301476829
0,AXSUSDT_2024_5m ~ APTUSDT_2024_5m,53.07692689328517,0.2576148012910409,6.823118175095311,131,75.57251908396947,330.4961832061069,0.5209980594801772,21.456848330271484,0.437203855150825,0.2686008115645842,0.2320069043647736
0,IOTAUSDT_2024_5m ~ FLOWUSDT_2024_5m,34.993367628682925,0.1285165357206516,10.252592117723063,125,68.0,322.88,0.2003592379909376,13.8402776676699,0.3019011243159841,0.4094811508164203,0.4789935568435921
